Name,Total Ret 1 Yr (Daily) Base Currency,Total Ret Annlzd 2 Yr (Daily) Base Currency,Total Ret Annlzd 3 Yr (Daily) Base Currency,Total Ret Annlzd 5 Yr (Daily) Base Currency,Alpha 2009-06-01 to 2012-05-31 Base Currency,Appraisal Ratio 2009-06-01 to 2012-05-31 Base Currency,Excess Return 2009-06-01 to 2012-05-31 Base Currency,Excess Return (geo) 2009-06-01 to 2012-05-31 Base Currency,Information Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency,M-Squared 2009-06-01 to 2012-05-31 Base Currency,Sharpe Ratio 2009-06-01 to 2012-05-31 Base Currency,Treynor Ratio (arith) 2009-06-01 to 2012-05-31 Base Currency
American Funds EuroPacific Gr F-2,-9.88889,2.86468,7.32599,,-10.646127996330977,-0.4215476500754531,-9.819935724545804,-8.545254195514351,-1.2927334329318882,5.598464977709216,0.3428632461542403,4.3305851763872285
American Funds EuroPacific Gr A,-10.14442,2.60235,7.06061,-2.66631,-10.880326397642609,-0.4313299932478101,-10.071627142065264,-8.764274686265328,-1.3277624770047476,5.405586759194927,0.33083432611826313,4.114356038185983
American Funds EuroPacific Gr R6,-9.8096,2.95021,7.41668,,-10.543235108119454,-0.4176102581622793,-9.729810056490296,-8.466827333600191,-1.2824615964103032,5.670675414156448,0.3473666762070351,4.4140282867249105
American Funds EuroPacific Gr 529A,-10.1704,2.56029,7.00845,-2.70015,-10.928775115687644,-0.43387647811422875,-10.120465985469673,-8.806773979866856,-1.3358658220133088,5.367954558199605,0.32848738025761887,4.071770858556665
American Funds EuroPacific Gr 529B,-10.9048,1.72182,6.14225,-3.49564,-11.735035843130568,-0.46457955073024404,-10.973339468028565,-9.54893980554148,-1.445697245732641,4.706439690883813,0.28723176568980696,3.334804856372648
American Funds EuroPacific Gr 529C,-10.90721,1.73473,6.14942,-3.48683,-11.721010507280823,-0.46443834187112953,-10.955725309078046,-9.533612061053699,-1.44430988924043,4.720292415106221,0.2880956958589849,3.349437521216571
American Funds EuroPacific Gr 529E,-10.42278,2.2701,6.71202,-2.98825,-11.216123289556773,-0.4446679260311803,-10.418622498720055,-9.06622814201622,-1.373316773474577,5.136505552700184,0.3140529791054083,3.812515331405562
American Funds EuroPacific Gr R3,-10.4022,2.30247,6.7438,-2.95145,-11.189785412456276,-0.4437270282661381,-10.392460404791027,-9.043462031403958,-1.3702522147265095,5.1570644357401685,0.31533514130092166,3.835546996127943
American Funds EuroPacific Gr R5,-9.85877,2.90581,7.3668,-2.38302,-10.589862617209704,-0.4193951078788586,-9.770195224988765,-8.501970285675275,-1.287022749935427,5.638286252718651,0.34534671440954084,4.376419495527524
American Funds EuroPacific Gr R4,-10.13561,2.59113,7.04795,-2.68371,-10.904539786069016,-0.43209704731815296,-10.09016552756914,-8.780406687629561,-1.329200229992496,5.390003690582815,0.32986248239379223,4.096425508841478
American Funds EuroPacific Gr R2,-10.80239,1.81899,6.23495,-3.43988,-11.660318346622773,-0.4624285926592707,-10.892134635769679,-9.478275805997994,-1.4370307136694576,4.769867445645667,0.2911874606146613,3.404624894310047
American Funds EuroPacific Gr R1,-10.81423,1.81115,6.23329,-3.42017,-11.667162716052252,-0.46264664730699456,-10.897217011775883,-9.482698461716776,-1.4373869253048306,4.7657329288192685,0.2909296099735923,3.399716889598576
American Funds EuroPacific Gr 529F,-9.98714,2.77302,7.23625,-2.50516,-10.723918636743623,-0.42467548706356123,-9.907249811999552,-8.62123443541314,-1.304772342118588,5.531921253616605,0.33871322267221166,4.256611679953968
American Funds EuroPacific Gr C,-10.82897,1.81027,6.22418,-3.42396,-11.670697208427466,-0.4622180101042157,-10.893775255040872,-9.47970346388739,-1.4347620319384116,4.767360053142059,0.29103108617198425,3.4009294556239698
American Funds EuroPacific Gr F-1,-10.11773,2.59811,7.03953,-2.67489,-10.913774322952452,-0.43229654214195923,-10.101592170107732,-8.790350089280297,-1.33034720196558,5.381371011825856,0.32932410225287423,4.086909182177173
American Funds EuroPacific Gr B,-10.79347,1.85114,6.27074,-3.38107,-11.609564688984609,-0.46020189806861245,-10.846427262628966,-9.43850150064075,-1.4309202960945597,4.8060368362477375,0.2934431777747101,3.4458661189740876
Vanguard Explorer Adm,0.70646,12.06328,18.21455,0.65355,0.16662372448169283,0.0069991435726452144,3.3474460589147697,2.9129291964405946,0.43012642824025266,14.54483112014242,0.9008066146115249,14.65958270962101
Vanguard Explorer Inv,0.5556,11.89504,18.02084,0.48082,0.001856911535301542,7.786655167220655e-05,3.149170160542724,2.740390597415132,0.40426818843419676,14.415956473686432,0.8927693005548882,14.503765406027739
Fidelity Blue Chip Growth K,7.22073,12.41436,19.27291,,0.43431425308409377,0.02654598163356178,2.927141774345099,2.5471827137895753,0.5356546522516792,15.145527960816132,0.9382692908949689,15.05556275445193
Fidelity Blue Chip Growth,7.02937,12.22716,19.06955,3.65019,0.23763845744444012,0.014584911483561109,2.710903388386889,2.3590132566085,0.4969412901235139,14.987437212703984,0.9284099040646827,14.861774168096508
Fidelity Blue Chip Growth F,7.25907,12.46873,,,0.47176751626711244,0.02889938966980564,2.982858121616914,2.5956667735266725,0.5460473480262198,15.178623433844628,0.9403333020709282,15.092448433488446
Fidelity Capital Appreciation K,10.962,12.26031,19.05766,,1.2339735990337655,0.04990188296195732,2.5372389757001272,2.2078914374082492,0.3522138426072916,15.188894979145438,0.9409738907181124,15.826407187266414
Fidelity Capital Appreciation,10.78205,12.06323,18.83528,1.04279,1.0401798431076568,0.042245948806872095,2.3302944683950564,2.027809462445118,0.3246453588269084,15.034760942160348,0.9313612656119828,15.62237293057178
Fidelity Contrafund,11.89382,12.82946,16.74416,3.02575,2.0533601356122615,0.14822977696907857,0.7603872723697549,0.6616848329456859,0.17797442248427917,16.896517032060757,1.0474703592380548,17.36203439302276
Fidelity Contrafund K,12.0253,12.96974,16.89586,,2.180990159714564,0.15775976023695884,0.9052967772933194,0.7877842891593101,0.21222367419474278,17.036219744060777,1.0561829695286402,17.525471948956092
Fidelity Disciplined Equity K,1.33941,5.88986,10.87207,,-6.158779729690771,-0.6166932970699474,-5.552161490247155,-4.83146046975802,-1.7150900218492575,9.489421885898327,0.5855241846083791,8.446729076592968
Fidelity Disciplined Equity,1.20522,5.73173,10.69833,-3.80689,-6.307885766008617,-0.6352928993535779,-5.723530668356403,-4.9805849884205555,-1.7790205133760728,9.352632178222638,0.5769932448887463,8.295989640740949
Fidelity Disciplined Equity F,1.41086,5.96542,,,-6.073440097924598,-0.6080243711340865,-5.476112708088854,-4.765283236726081,-1.6962468669822688,9.559796267810485,0.589913108454334,8.52560848151214
Fidelity Diversified International F,-14.72042,-3.82938,,,,,,,,,,
Fidelity Diversified International,-8.28075,3.60034,6.54866,-5.5782,-12.012722817135469,-0.5203279413727296,-10.645368093360318,-9.26354091455005,-1.4596198579627713,4.922225890285973,0.3006893502603722,3.482338634648505
Fidelity Diversified International K,-8.13229,3.79356,6.73963,,-11.81780233391391,-0.5113182311092537,-10.444765581258064,-9.088977709020341,-1.4310528521217531,5.0742841797317215,0.31017252061853723,3.6503383455500393
Fidelity Value K,-1.08587,8.11188,17.61833,,-2.6740039642772837,-0.13812121770362396,0.9282173128340112,0.8077296134451739,0.12757610046192877,12.728420489464224,0.7875255069922722,12.14403711357481
Fidelity Value,-1.227,7.95042,17.425,-2.86398,-2.8402817043132087,-0.14651984348057445,0.7352662868376214,0.6398246891488713,0.10100231782807825,12.603050814677571,0.7797067817647091,11.99654240549581
Fidelity Low-Priced Stock,1.72762,11.04767,16.95184,1.44939,0.25633647662581893,0.020157654000701866,0.8344638772032056,0.7261458880888583,0.22656189169536695,15.124927542362581,0.9369845383283276,15.005640127922245
Fidelity Low-Priced Stock K,1.84888,11.18764,17.10602,,0.3820536526523668,0.030181263468413527,0.9867756786107851,0.8586867820940203,0.26898073466415423,15.24597764414138,0.9445338718189633,15.14397517388146
Fidelity Equity-Income K,0.7959,7.84596,13.5659,,-4.127362482603112,-0.3747364003670951,-2.9597587975177078,-2.575565868417984,-0.7983624315090919,11.383775243998201,0.7036662186855969,10.552599589314333
Fidelity Equity-Income,0.65887,7.696,13.38741,-3.68502,-4.279016658047911,-0.3882823115212693,-3.135396044671923,-2.728404437348919,-0.8464314764070594,11.248667858552894,0.6952401976018779,10.40120861626532
Fidelity Equity-Income F,13.14061,,,,,,,,,,,
Fidelity K,5.22853,11.22732,13.95732,,-2.6417709027012224,-0.2729460728080037,-2.4536712544279027,-2.1351712648081222,-0.8676673606797898,12.518697808965662,0.7744460759767836,11.88562936380349
Fidelity,5.06043,11.06672,13.76711,-0.09725,-2.800398092687293,-0.2896642815062417,-2.641750444702783,-2.298836744386379,-0.9361721005723319,12.366225441085534,0.7649370814669122,11.714101709986704
Fidelity Growth & Income K,8.70459,12.447,15.41719,,-1.2911803861393247,-0.17734408739746338,-0.7827813638205061,-0.6811720484725448,-0.35259769752108694,13.892770172447046,0.8601405971688654,13.367580224560156
Fidelity Growth & Income,8.5065,12.25686,15.19947,-6.48369,-1.5169308195749869,-0.21083707026036372,-1.0258195451962493,-0.8926625406027622,-0.4658675953642234,13.682954214136227,0.8470553488487925,13.12607825922275
Fidelity International Discovery,-8.77903,3.36661,6.87477,-5.2296,-12.156381838405187,-0.4929035908876051,-10.419749505343257,-9.067208856997011,-1.3149070869188608,5.03709693990673,0.3078533249226252,3.575293280480503
Fidelity International Discovery K,-8.59605,3.56799,7.07838,,-11.96058365417317,-0.4840010880571733,-10.223360875500664,-8.896312548692354,-1.2887579401287528,5.181741690535913,0.3168741472443193,3.736633228950616
Fidelity Advisor Intl Discovery A LW,-9.08506,3.02056,6.53419,-5.49521,-12.46114780362255,-0.5043785507231341,-10.742570559817132,-9.348125967609855,-1.354210252364918,4.799934869179749,0.29306262638591984,3.313652230376899
Fidelity Advisor Intl Discovery A,-9.08506,3.02056,6.53419,-5.49521,-12.46114780362255,-0.5043785507231341,-10.742570559817132,-9.348125967609855,-1.354210252364918,4.799934869179749,0.29306262638591984,3.313652230376899
Fidelity Advisor Intl Discovery B,-9.74031,2.26935,5.72181,-6.24073,-13.228987081845883,-0.5363140547558898,-11.547954861232746,-10.048966968378359,-1.4587120454288858,4.205103280667236,0.25596573868027045,2.6603009806620643
Fidelity Advisor Intl Discovery C,-9.74208,2.26947,5.73244,-6.23164,-13.21913635065065,-0.5370608426727097,-11.534732024545825,-10.03746052843364,-1.4592710698751596,4.2150153379352675,0.2565839077259387,2.670719559381734
Fidelity Advisor Intl Discovery T,-9.29857,2.76893,6.26141,-5.76888,-12.713450042663979,-0.5152151931622211,-11.013574150205919,-9.583951805245484,-1.3907123678536966,4.600723180013302,0.2806387171561817,3.0951596535299704
Fidelity Advisor Intl Discovery I,-8.76428,3.38954,6.91419,-5.18588,-12.14174895184242,-0.49166054368140744,-10.396752137640618,-9.047196673785296,-1.3098096629324862,5.053025003047865,0.3088466843559948,3.5920088180571104
Fidelity Magellan K,-0.27487,4.88569,10.34145,,-7.745826025921929,-0.4921027208909671,-6.349741105043627,-5.5255098750469305,-1.2094258426363118,8.379153157244852,0.5162818727584835,7.230608230391046
Fidelity Magellan,-0.3948,4.75376,10.19387,-3.51241,-7.8812623716498615,-0.5014441409242048,-6.500457377619062,-5.656662348615404,-1.2401810112787892,8.265105014428872,0.5091692189774994,7.104105672927296
Fidelity Growth Company,9.64441,15.43405,19.67639,4.75231,2.1278418487093287,0.11174762115823465,4.1174280213464485,3.5829632760418617,0.7117510904661127,16.398359259227263,1.0164025691014995,16.807401658529137
Fidelity Growth Company F,9.84606,15.65804,,,2.3330198350304636,0.12262548927190885,4.362666059626118,3.796368071581502,0.7545112307090945,16.57381560258663,1.0273449675762056,17.021277609128656
Fidelity Growth Company K,9.79957,15.6039,19.85908,,2.284855418753313,0.11985773001203308,4.305885766607531,3.746958172092363,0.7433809188575378,16.530179354941822,1.0246235771691774,16.970339009781284
Fidelity OTC,5.33789,11.8368,17.65125,5.15731,-0.7578267254585773,-0.029280415584828762,1.962200560141536,1.7074961628392504,0.24021666108223128,13.676497467729558,0.8466526715179011,13.747345449588142
Fidelity OTC K,5.48802,11.99097,17.83105,,-0.6163947403752763,-0.02383709465790675,2.1362809437097,1.8589799576185229,0.2615602224665226,13.787720188728683,0.853589116842769,13.8819551288228
Fidelity Spartan 500 Index Institutional,8.36216,,,,-0.0461708614009293,-0.342560666428251,-0.05386904755346755,-0.04687654965642718,-1.4035609228308696,15.180531488654651,0.9404522986010229,14.763555048163091
Fidelity Spartan 500 Index Advtg Instl,8.40962,,,,-0.04217271944594092,-0.2944436357206323,-0.04503385928169479,-0.03918821729200772,-1.1015849037879717,15.184537133090824,0.9407021120687458,14.767953046573352
Fidelity Spartan 500 Index Inv,8.33594,12.39224,16.0507,-0.0495,-0.06350980755712143,-0.475287112663582,-0.07155776702567707,-0.06226917630115514,-1.8817909200526175,15.163200850729414,0.939371467082664,14.743727506304062
Fidelity Spartan 500 Index Advtg,8.34458,12.41168,16.08556,-0.02325,-0.030035471219403753,-0.2234045754232565,-0.037059425006425784,-0.03224890833326555,-0.9654236408425751,15.196665541515978,0.9414585046579849,14.781879958366133
Franklin Growth A Load Waived,6.05685,10.22397,16.17633,1.84384,0.05225574986243142,0.005119223968744334,0.6310217474548416,0.5491116628615789,0.2114727574222934,15.05294711891145,0.9324954531194382,14.814410541430258
Franklin Growth A,6.05685,10.22397,16.17633,1.84384,0.05225574986243142,0.005119223968744334,0.6310217474548416,0.5491116628615789,0.2114727574222934,15.05294711891145,0.9324954531194382,14.814410541430258
Franklin Growth C,5.27172,9.40007,15.30677,1.08349,-0.6826261669614944,-0.06710688332511373,-0.2246934432749157,-0.19552700167375647,-0.07567207678502307,14.358667906023515,0.8891964782595504,14.011460507109282
Franklin Growth Adv,6.31054,10.49421,16.45636,2.09692,0.311232788933121,0.03056535286889733,0.9230289400692815,0.8032147199286355,0.31017728589658256,15.298707452868463,0.9478223854602456,15.098975143083532
Franklin Growth B,5.28491,9.39923,15.31436,1.08658,-0.681222605350194,-0.06698530446639188,-0.2185725896242552,-0.19020066840584882,-0.07359952856959015,14.360420657441466,0.8893057892372849,14.013068196266813
Franklin Growth R,5.8028,9.94512,15.87526,1.59078,-0.19137109943899588,-0.018765930968594375,0.3433024740951307,0.2987399296065618,0.11525109603383223,14.822772348670359,0.9181405201111557,14.547814647365477
Scout International,-8.05819,4.7471,9.90661,-1.59993,-8.858517000035954,-0.3729915889519505,-7.385112006246675,-6.426483953248252,-0.9935525574161781,7.362371999051146,0.45286994713923967,6.228135310717038
American Funds Fundamental Investors A,2.67433,9.52886,13.43065,-0.43766,-3.265562019932048,-0.4077339020673909,-3.1045130355167316,-2.701530212205683,-1.3067880726973335,11.982464162665357,0.7410036701850224,11.240589364766844
American Funds Fundamental Investors R6,3.02416,9.88898,13.80434,,-2.9549395375215024,-0.3700506059129888,-2.748724550550108,-2.3919250244367474,-1.1584936429571104,12.280736012853561,0.759605502276452,11.573616955322025
American Funds Fundamental Invs 529A,2.59226,9.46518,13.36301,-0.49176,-3.3309162091012574,-0.4153012092160338,-3.175515263089812,-2.7633159611228697,-1.3346417374088768,11.92036284231675,0.7371306988233202,11.17125986154436
American Funds Fundamental Invs 529B,1.76019,8.57928,12.44217,-1.2997,-4.130802506105284,-0.5177559775276126,-4.0777805465199926,-3.548462260953189,-1.7267502173580531,11.155318567996892,0.6894184352475655,10.319151772365355
American Funds Fundamental Invs 529C,1.79864,8.60085,12.46399,-1.28843,-4.1290964430512425,-0.5152511705336501,-4.061235674532426,-3.5340650041144617,-1.7092173924188625,11.160357919920406,0.6897327162575625,10.32427604908725
American Funds Fundamental Invs 529E,2.33686,9.15965,13.0416,-0.78157,-3.6011515770623594,-0.45045367793678226,-3.4795912198251955,-3.027921190518934,-1.4678622375882844,11.662785395019995,0.7210667879241521,10.883347534477375
American Funds Fundamental Invs R3,2.35304,9.18507,13.0737,-0.76175,-3.5829597859737214,-0.44919180722357027,-3.462919289646994,-3.013413368339768,-1.4645504159403908,11.67971999790961,0.7221229205739107,10.901900769821001
American Funds Fundamental Invs R2,1.91501,8.70755,12.54726,-1.23837,-4.054577670855685,-0.5093254713494892,-3.982437592011623,-3.4654953449896775,-1.6871905268824154,11.23155081604589,0.6941726870392277,10.40256016560952
American Funds Fundamental Invs 529F,2.8093,9.68261,13.59437,-0.29393,-3.123093308847407,-0.38908951451531637,-2.9476309383746457,-2.5650122719249158,-1.2384272703929666,12.117229490576165,0.749408358726571,11.392010997210193
American Funds Fundamental Investors R4,2.66382,9.5055,13.40514,-0.46174,-3.2901259653376087,-0.4096225689388999,-3.1312910288570315,-2.7248322751068255,-1.3144594696968344,11.958635367179857,0.7395175787141626,11.214368126144993
American Funds Fundamental Invs R1,1.88751,8.68665,12.54981,-1.22038,-4.069870600838842,-0.5043993709396556,-3.9948258108868373,-3.4762755050933514,-1.6703513987719634,11.215736022593047,0.6931863917110404,10.386893413989874
American Funds Fundamental Investors R5,2.97038,9.84772,13.74407,-0.16307,-2.986786189541534,-0.37399894111477777,-2.7891587246619665,-2.427110620927775,-1.1762330835692922,12.249401701268665,0.7576513265725262,11.538777951043905
American Funds Fundamental Investors B,1.9016,8.70191,12.56169,-1.19717,-4.03956747089595,-0.5037468163086483,-3.965738627665626,-3.4509639978260176,-1.668697088792573,11.244536866075025,0.694982566758083,10.418118762119528
American Funds Fundamental Invs F-1,2.65998,9.51197,13.41027,-0.44268,-3.290792095083625,-0.40947924088209464,-3.1266311847697903,-2.720777304345934,-1.3108792876344326,11.959111397317876,0.7395472665063304,11.214718369381277
American Funds Fundamental Invs C,1.88003,8.66762,12.53168,-1.2248,-4.061762295158137,-0.5078009755421945,-3.995452818855938,-3.476821123988316,-1.6863883406478122,11.222399779310301,0.693601979315014,10.393516995314616
American Funds Fundamental Investor A LW,2.67433,9.52886,13.43065,-0.43766,-3.265562019932048,-0.4077339020673909,-3.1045130355167316,-2.701530212205683,-1.3067880726973335,11.982464162665357,0.7410036701850224,11.240589364766844
American Funds Fundamental Invs 529A LW,2.59226,9.46518,13.36301,-0.49176,-3.3309162091012574,-0.4153012092160338,-3.175515263089812,-2.7633159611228697,-1.3346417374088768,11.92036284231675,0.7371306988233202,11.17125986154436
American Funds Fundamental Invs F-2,2.95238,9.8009,13.7132,,-3.027115145467013,-0.3780974440719285,-2.8404948910862657,-2.471783071320921,-1.1961541191383744,12.20916712040933,0.7551420823480305,11.494498089000844
Invesco Van Kampen Growth and Incom A LW,2.77666,8.54051,13.59589,-1.22665,-2.9345494150193776,-0.2582471029982164,-2.5284070523515787,-2.200205946162115,-0.7505427265738805,12.237717334440223,0.7569226267984771,11.602772756568088
Invesco Van Kampen Growth and Income Y,3.02883,8.80575,13.87079,-0.97852,-2.6837579041739232,-0.2354918601252499,-2.23522146932158,-1.9450774602200904,-0.6608685063019631,12.471804225084078,0.771521540614227,11.868602369723986
Invesco Van Kampen Growth and Income R,2.5223,8.26361,13.32439,-1.47079,-3.172427758776469,-0.2774228977149147,-2.7896563368125413,-2.4275436402913075,-0.822973691561346,12.01532177607426,0.743052847159557,11.353008456309432
Invesco Van Kampen Growth and Income I,3.17377,8.98655,,,-2.6604855505230818,-0.23402672265269783,-2.214581199443577,-1.9271164106043681,-0.6566173417696557,12.493317117370914,0.7728631999423473,11.89268714179259
Invesco Van Kampen Growth and Income A,2.77666,8.54051,13.59589,-1.22665,-2.9345494150193776,-0.2582471029982164,-2.5284070523515787,-2.200205946162115,-0.7505427265738805,12.237717334440223,0.7569226267984771,11.602772756568088
Invesco Van Kampen Growth and Income B,2.83876,8.54009,13.57159,-1.2385,-2.977394205756881,-0.2612027309701633,-2.559830786325401,-2.227550707076109,-0.7564790074926717,12.200248451593795,0.7545858663334084,11.560042014657233
Invesco Van Kampen Growth and Income C,2.00844,7.7233,12.75737,-1.94378,-3.658013642642242,-0.32148706685043404,-3.3373896400702883,-2.9041781559314472,-0.9899957966772426,11.564677728662065,0.7149482677375483,10.842925166847404
Lazard Emerging Markets Equity Instl,-8.1816,3.00391,12.60092,1.62712,-6.463229863535302,-0.1534774609661471,-5.143078067310469,-4.475478319342596,-0.4138611165037571,8.400837984578665,0.5176342548781528,8.023208663035408
Lazard Emerging Markets Equity Open,-8.48129,2.69408,12.2303,1.28351,-6.800654425152869,-0.16152984864191552,-5.51774627969548,-4.801512542337171,-0.44419726870774984,8.160235838854145,0.5026290148168425,7.716019821360656
American Funds Growth Fund of Amer B,3.15254,7.81177,11.06788,-1.33042,-4.623289418677201,-0.44609760483660266,-4.901089405846971,-4.264901113682374,-1.6507523536461444,10.533519862156009,0.6506397334913588,9.705276825799457
American Funds Growth Fund of Amer C,3.10792,7.76036,11.0341,-1.35779,-4.634950357140947,-0.4472150448398046,-4.930393523827515,-4.2904013963872,-1.6618229158922395,10.516611004643327,0.6495852064613681,9.68803977126585
American Funds Growth Fund of Amer F-1,3.98928,8.64858,11.92909,-0.55974,-3.8209693785998993,-0.3701094038814022,-4.0355402288760445,-3.511704968269025,-1.3653076682873604,11.303629619728163,0.6986679077669052,10.563467083706929
American Funds Growth Fund of Amer 529F,4.12341,8.7979,12.08296,-0.42438,-3.6915127923529827,-0.35553267193053295,-3.884488798474317,-3.38026084219879,-1.3062920664426645,11.428951643673907,0.7064836612324967,10.70464775528149
American Funds Growth Fund of Amer R2,3.23341,7.8581,11.12409,-1.29632,-4.566554697528177,-0.44049077376078816,-4.850036234616084,-4.220474924154005,-1.6338810568087296,10.584367479185884,0.6538108635649552,9.762904692790784
American Funds Growth Fund of Amer R4,3.96509,8.63689,11.92082,-0.57593,-3.851091370713548,-0.3718656770840802,-4.061285457150298,-3.5341083246754335,-1.369332785056105,11.275683564278932,0.6969250418854741,10.532545929024167
American Funds Growth Fund of Amer R5,4.28136,8.95207,12.25574,-0.27979,-3.5352816016902686,-0.3408855517836706,-3.705882779673919,-3.2248388644679826,-1.2473339908066212,11.581542322237414,0.7160000342310371,10.874903982938207
American Funds Growth Fund of Amer R1,3.14934,7.80286,11.06824,-1.33022,-4.592629619694392,-0.44165101761176195,-4.8871719574426145,-4.252790226431779,-1.6420041734902793,10.55542296154954,0.6520057282271787,9.732239315521053
American Funds Growth Fund of Amer 529A,3.88636,8.5668,11.85179,-0.62743,-3.887784672528061,-0.3755032093233394,-4.100322951827785,-3.5680785383848113,-1.3827577826097306,11.240780797310611,0.6947483181676264,10.493350063000008
American Funds Growth Fund of Amer 529B,3.04878,7.69126,10.95134,-1.43357,-4.687868952247146,-0.4521759756092565,-4.987948663521813,-4.340485563202745,-1.6806710078643834,10.465556121058862,0.6464011501339391,9.631458844952514
American Funds Growth Fund of Amer 529C,3.05499,7.70546,10.97245,-1.42288,-4.694677387076544,-0.4549299721796514,-4.997908995944677,-4.349152989834915,-1.6919519884968672,10.459451730994678,0.6460204476341125,9.623756311085112
American Funds Growth Fund of Amer 529E,3.61538,8.27589,11.54593,-0.91243,-4.1717749884289415,-0.40241986329854085,-4.41508763119387,-3.84198503557599,-1.4872151521849122,10.965808810637824,0.6775995905129498,10.187060850269853
American Funds Growth Fund of Amer R3,3.65884,8.30683,11.59335,-0.86406,-4.129318915723726,-0.3971069080542458,-4.369829072224473,-3.802601285848428,-1.4675984703952716,11.005346333502102,0.680065362462828,10.232179197980726
American Funds Growth Fund of Amer A,3.90822,8.6168,11.89667,-0.59493,-3.8676984268670145,-0.3718015619415981,-4.065612649797924,-3.537873823978499,-1.3638747459403895,11.262195967754652,0.6960838830375865,10.517748092165554
American Funds Growth Fund of Amer R6,4.33211,9.01421,12.29836,,-3.4948222817260577,-0.3374804310454791,-3.661995503051685,-3.1866483971160986,-1.2344015638629453,11.620818302387638,0.718449494974717,10.918540012314493
American Funds Growth Fund of Amer F-2,4.19528,8.89831,12.18459,,-3.597284626185704,-0.34761337429952877,-3.7760287989749166,-3.285879545643966,-1.2737579361578006,11.522091049975499,0.7122923340791782,10.807641895220176
American Funds Growth Fund of Amer 52 LW,3.88636,8.5668,11.85179,-0.62743,-3.887784672528061,-0.3755032093233394,-4.100322951827785,-3.5680785383848113,-1.3827577826097306,11.240780797310611,0.6947483181676264,10.493350063000008
American Funds Growth Fund of Amer A LW,3.90822,8.6168,11.89667,-0.59493,-3.8676984268670145,-0.3718015619415981,-4.065612649797924,-3.537873823978499,-1.3638747459403895,11.262195967754652,0.6960838830375865,10.517748092165554
Harbor International Instl,-8.29613,5.62795,10.67989,-2.09391,-9.525598467609566,-0.3342387929630044,-6.735809324152786,-5.861464321352628,-0.7100449846734634,7.410912473235803,0.4558971914127158,6.18192557254443
Harbor International Inv,-8.61688,5.23764,10.27756,-2.45331,-9.87862360539638,-0.3460758372561897,-7.1335217707493515,-6.207551510537835,-0.75196572167855,7.149487572704458,0.4395933326974722,5.883598610089172
Harbor International Adm,-8.51762,5.36419,10.40428,-2.33776,-9.773497963199429,-0.3429599380731842,-7.008655693502375,-6.098893735130506,-0.7391555427728006,7.231168364746188,0.44468738491090276,5.975386511859484
Harbor International II,,,,,,,,,,,,
Harbor Capital Appreciation Instl,10.52471,13.23455,15.94924,3.76423,-0.3817045602687825,-0.020735483807419797,0.1937939107583766,0.16863839799212688,0.03649251435842064,14.203993618494643,0.8795501602323611,14.23115841517105
Harbor Capital Appreciation Adm,10.26534,12.94507,15.65847,3.50497,-0.6141861100644972,-0.033384119420436786,-0.08207639038781878,-0.0714224246459283,-0.01547041368253243,13.992789874127583,0.8663783621316745,13.980297033885721
Harbor Capital Appreciation Inv,10.116,12.80266,15.51852,3.37814,-0.7407889602447311,-0.040208192635256546,-0.21864497431369756,-0.19026365716549032,-0.04114352405563325,13.877301526457046,0.8591758894527126,13.843465788482991
American Funds Invmt Co of America R6,5.60748,9.90423,12.76675,,-2.783956447935577,-0.42091145803184676,-3.503330852541442,-3.0485792886734253,-1.8187491529370605,12.28150132458068,0.7596532312198185,11.61030011521619
American Funds Invmt Co of America A,5.26469,9.55701,12.42528,-0.81726,-3.096488147589321,-0.47188670154275175,-3.8574263267745046,-3.3567112277898215,-2.0152983569230147,11.962090736049051,0.7397330740466189,11.254642662023993
American Funds Invmt Co of America R1,4.42766,8.68092,11.53017,-1.60873,-3.8927230173333895,-0.5927982293437652,-4.744734317477706,-4.128841773544556,-2.4728603339742077,11.146080952480512,0.688842328006294,10.35322201487841
American Funds Invmt Co of America 529A,5.17109,9.45661,12.32269,-0.89464,-3.1926189049056344,-0.4836991835469793,-3.9535676569154568,-3.44037288584893,-2.0567158638047665,11.865600995586949,0.7337154563951741,11.147705836049328
American Funds Invmt Co of America 529B,4.32574,8.58558,11.43772,-1.69075,-3.9636281707185477,-0.5982991756116656,-4.828975695806935,-4.202148158820018,-2.4936029478887876,11.07029942249945,0.6841161854103706,10.271577155426803
American Funds Invmt Co of America 529C,4.35712,8.60413,11.44149,-1.68133,-3.9624886408949993,-0.5977395285700241,-4.813682438512279,-4.188840050220721,-2.488888848713126,11.075744903860429,0.6844557948299991,10.27657755991658
American Funds Invmt Co of America 529E,4.92025,9.1679,12.01488,-1.17483,-3.4538521892837752,-0.5184417625672866,-4.2466179868519305,-3.6953836752909752,-2.1881612317464354,11.59640897803162,0.7169271986103454,10.851312425071633
American Funds Invmt Co of America R3,4.90334,9.17369,12.02873,-1.1589,-3.453333206228279,-0.5239587792872968,-4.240265441723201,-3.689855725369895,-2.2089147703546756,11.600184708568968,0.7171626734144005,10.85348970990802
American Funds Invmt Co of America R2,4.44945,8.68607,11.50974,-1.64737,-3.903973245894123,-0.5917658881939863,-4.759710191418321,-4.141873696890319,-2.4689674672720483,11.133113835710425,0.6880336290670045,10.3397193274695
