Company Name,Exchange:Ticker,Industry Group,Country,Broad Group,Sub Group,Bottom up Beta for sector,Bottom up levered beta,ERP for Country,Cost of equity in US$,Default Spread based on bond rating (if available),Total Default Spread for cost of debt (Company + Country),Pre-tax cost of debt in US $,After-tax cost of debt in US $,Cost of capital in US$,ROE - Cost of Equity,ROIC - Cost of Capital,Market Cap (in US $),PV of lease debt,Total Debt,Total Debt incl leases (in US $),Firm Value (in US $),Cash,Enterprise Value (in US $),Cash/ Firm Value,Liquidity Ratio (Annual trading volume/Shrs outs),Book Debt to capital ratio,Market Debt to capital ratio,Book Debt to Equity Ratio,Market Debt to Equity ratio,Stock price (End of most recent year)in US$,Price Change for Sub-group,Jensen's Alpha,Beta,Correlation with market,Standard deviation in stock price,HiL0 Risk Measure (Hi- lo)/ (Hi+Lo),Interest coverage ratio,Current PE,Trailing PE,Forward PE,PEG,PBV,PS,EV/EBIT,EV/EBITDA,EV/Invested Capital,EV/Sales,Payout ratio,Dividend Yield,Historical growth in Net Income - Last 3 years,Historical growth in Net Income - Last 5 years,Historical growth in Revenues - Last 3 years,Historical growth in Revenues - Last 5 years,Expected growth rate in EPS- Next 5 years,Expected growth in revenues - Next 2 years,Return on Equity,Return on Capital (ROC or ROIC),Net Profit Margin,Pre-tax Operating Margin,Marginal Tax Rate,Effective Tax Rate,% held by institutions,Net Income,Trailing Net Income,Operating Income,Trailing Operating Income (adj for leases),Revenues,Trailing Revenues,EBITDA,Trailing EBITDA (adj for leases),Trailing After-tax Operating Income,Net Debt repaid (Debt repaid - issued),Change in non-cash Working capital,Net Cap Ex,Reinvestment Rate,FCFF,FCFE,FCFE without debt,Book Value of Equity - 4 qtrs ago,Invested Capital - 4 qtre ago,Current Book Value of Equity,Current Invested Capital,Dividends,Modified 2-year beta,Modified 5-year beta,Beta adjustment factor,Coeff of variation - Op Income,Coeff of variation - Net Income,Average 10-year EBIT,Average 10-yr Net Income,Dividends + Buybacks,Only +ve Taxable Income,Only +ve Taxes,Only +'ve Net Income,Onlt +'ve Net Income Mkt cap,"Only +""ve EBITDA",Only +ve EBITDA EV,Only +ve div FCFE,Capitalized R&D,Operating Income adjusted for leases & R&D,Invested Capital Adjusted for R&D,EBITDAR&D,ROE (adj for R&D),ROIC (adj for R&D),EV/EBITDAR&D,Depreciation & Amortization (Modified),Invested Capital - 10 years ago,Normalized Operating Income,Normalized ROIC
Balasore Alloys Limited (BSE:513142),BSE:513142,Steel,India,Emerging Markets,India,0.7355468784984245,0.7355468784984245,0.08519024051615323,0.08766141549018652,NA,0.03792968,0.06292968,0.041149717752,0.08766141549018652,NA,NA,1102.2,0,0,0,1102.2,0,1102.2,0,0.9220532319391634,NA,0,NA,0,1.01,121.88274572567244,-0.01263238458465693,1.872577777777778,0.34351128074635334,0.36330684607749913,0.6393442622950819,2.236842105263158,392.2419928825623,392.2419928825623,NA,NA,NA,8.719936708860759,117.88235294117648,88.88709677419355,NA,8.719936708860759,0.2661921708185053,0.0006786427145708582,-0.134,-0.0706,0.0689,0.0557,NA,NA,NA,NA,0.02223101265822785,0.07397151898734176,0.3461,0.4667931688804554,0.2054,2.81,2.81,9.35,9.35,126.4,126.4,12.4,12.4,4.985483870967742,-2.4399999999999995,-5.593999999999999,7.040000000000001,0.2900420575865419,3.5394838709677403,3.8039999999999985,1.363999999999999,0,0,0,0,-0.748,1.04,0.442,0.45,2.109623764720141,2.263946679941815,15.753333333333336,3.8066666666666666,-0.748,5.27,2.46,2.81,1102.2,12.4,1102.2,3.8039999999999985,0,9.35,0,12.4,NA,NA,88.88709677419355,3.36,NA,15.753333333333336,NA
Kao Hsing Chang Iron & Steel Corp. (TSEC:2008),TSEC:2008,Steel,Taiwan,Emerging Markets,Small Asia,0.7355468784984245,0.769087387969848,0.06249199227287814,0.07306180310617977,NA,0.01448274,0.03948274,0.0327706742,0.0709635239322418,-0.11544902115129255,-0.09294628255293146,1099.4,0,60.4,60.4,1159.8000000000002,3.44,1156.3600000000001,0.002966028625625107,0.45586917562724016,0.3911917098445596,0.05207794447318502,0.6425531914893617,0.05493905766781881,0.354,121.88274572567244,-0.08412814718923137,0.8439111111111111,0.282842712474619,0.19304015126392748,0.2983508245877061,NA,NA,NA,NA,NA,11.695744680851066,31.59195402298851,NA,NA,7.6600423953365135,33.22873563218391,NA,0,NA,NA,-0.0453,-0.264,NA,NA,-0.04238721804511278,-0.021982758620689654,-0.1295977011494253,-0.08793103448275863,0.17,0,0.00042,-4.51,-4.51,-3.06,-3.06,34.8,34.8,-0.406,-0.406,-3.06,-9.799999999999997,-0.261,1.14,NA,-3.939,4.410999999999998,-5.388999999999999,106.4,139.20000000000002,94,150.96,0,0.455,0.227,0.45,0.7534908099172697,2.100324890795368,-8.412,6.257777777777779,-15.2,NA,NA,NA,NA,NA,NA,4.410999999999998,0,-3.06,150.96,-0.406,-0.04238721804511278,-0.021982758620689654,NA,2.654,318.5,-8.412,-0.03583691901333447
Siam Steel Service Center Public Company Limited (SET:SSSC),SET:SSSC,Steel,Thailand,Emerging Markets,Small Asia,0.7355468784984245,0.740816944267226,0.0765982482432751,0.08174528019980548,NA,0.02594694,0.05094694,0.0422859602,0.08139501818092487,0.027550494448081844,0.006344879417813545,1099.1,0.07357601094453531,9.77,9.843576010944535,1108.9435760109445,1.84,1107.1035760109446,0.001659236808619955,0.078125,0.11387284590931604,0.008876534590112803,0.12850621424209577,0.008956033127963366,1.23,121.88274572567244,-0.03310298049484281,0.4293111111111111,0.1414213562373095,0.12388510806388311,0.12511251125112513,19.14171656686627,141.63659793814432,141.63659793814432,NA,NA,14.348563968668406,8.620392156862744,115.58474188029456,93.79848987638266,13.085777554694934,8.683165302046625,0.3685567010309278,0.002602129014648349,-0.174,-0.0225,-0.10400000000000001,-0.0323,NA,NA,0.10929577464788733,0.08773989759873842,0.06086274509803921,0.07512380233577329,0.2,0.19917440660474717,0.0213,7.76,7.76,9.59,9.578284797811094,127.5,127.5,11.8,11.803,7.670535606915799,10.6,-0.46999999999999975,1.31,0.10950995380852564,6.830535606915798,-3.6800000000000006,6.919999999999999,71,87.42357601094454,76.6,84.60357601094452,-2.86,0.146,0.289,0.45,0.37154085857276614,0.33582629002388087,14.249,11.007777777777777,-2.86,9.69,1.93,7.76,1099.1,11.803,1107.1035760109446,-3.6800000000000006,0,9.578284797811094,84.60357601094452,11.8,0.10929577464788733,0.08773989759873842,93.82233695008004,2.210000000000001,110.81,14.249,0.145834289417046
"Wei Chih Steel Industrial Co., Ltd. (TSEC:2028)",TSEC:2028,Steel,Taiwan,Emerging Markets,Small Asia,0.7355468784984245,0.789883747205741,0.06249199227287814,0.0743614090268532,NA,0.01948274,0.04448274,0.036920674199999996,0.07130140976035591,-0.05948237676878869,-0.058797189897846706,1087.6,0,96.8,96.8,1184.3999999999999,6.16,1178.2399999999998,0.005200945626477542,0.09978507829290759,0.7389312977099236,0.0817291455589328,2.830409356725146,0.08900331004045606,0.241,121.88274572567244,-0.1594385866817197,0.7082888888888889,0.044721359549995794,0.4293250516799596,0.5073313782991201,0.8724279835390947,2947.4254742547423,2947.4254742547423,NA,NA,31.80116959064327,5.305365853658536,555.7735849056603,114.3922330097087,9.438000640820247,5.74751219512195,0,0,NA,-0.207,-0.139,-0.09390000000000001,NA,NA,0.014879032258064516,0.012504219862509209,0.0018,0.010341463414634147,0.17,0.27929687499999994,NA,0.369,0.369,2.12,2.12,205,205,10.3,10.3,1.5278906250000002,-2.5620000000000003,5.140000000000001,5.24,6.79368001227182,-8.852109375000001,-7.449000000000001,-10.011000000000001,24.8,122.19,34.2,124.84,0,0.16,0.641,0.45,1.2107797638097777,0.98544383487032,-2.6351999999999998,-1.3033333333333337,0,0.512,0.143,0.369,1087.6,10.3,1178.2399999999998,NA,0,2.12,124.84,10.3,0.014879032258064516,0.012504219862509209,114.3922330097087,8.18,205.61,-2.6351999999999998,-0.015949160236041756
Gandhi Special Tubes Limited (BSE:513108),BSE:513108,Steel,India,Emerging Markets,India,0.7355468784984245,0.7355468784984245,0.08519024051615323,0.08766141549018652,NA,0.03292968,0.057929680000000004,0.037880217752,0.08766141549018652,0.07874483450981346,0.039718978506061126,1076.2,0,0,0,1076.2,0,1076.2,0,0.034013605442176874,0,0,0,0,5.33,121.88274572567244,0.161228047251088,0.24913333333333332,0.08366600265340755,0.2237467956673985,0.27210103329506313,NA,384.3571428571429,252.62910798122067,16.006006006006004,21.353174603174605,40.156716417910445,77.98550724637681,263.7745098039216,227.04641350210971,40.156716417910445,77.98550724637681,0.458943661971831,0.0018166697639843896,0.105,-0.0030499999999999998,0.046,-0.0126,0.18,0.11900000000000001,0.16640624999999998,0.12738039399624765,0.29379310344827586,0.2813793103448276,0.3461,0.20075046904315197,0.07429999999999999,2.8,4.26,4.08,4.08,13.8,14.5,4.12,4.74,3.26093808630394,0,0,-0.668,-0.2048490288134033,3.92893808630394,4.928,4.928,25.6,25.6,26.8,26.8,-1.9551,0.156,0.023,0.45,NA,NA,NA,NA,-1.9551,5.33,1.07,4.26,1076.2,4.74,1076.2,4.928,0,4.08,26.8,4.12,0.16640624999999998,0.12738039399624765,261.2135922330097,0.668,10.609,NA,NA
Tawana Resources NL (ASX:TAW),ASX:TAW,Steel,Australia,"Australia, NZ and Canada",Australia & NZ,0.7355468784984245,0.7355468784984245,0.0539,0.06464597675106509,NA,0.0425,0.0675,0.04725,0.06464597675106509,-3.00446079156588,NA,1076,0,0,0,1076,5.03,1070.97,0.004674721189591079,0.8767338393090813,0,0,0,0,0.201,5.806403627311504,-0.22675833976053295,3.2511702127659574,0.19235384061671346,NA,0.8644067796610171,NA,NA,NA,NA,NA,80.29850746268656,56631.57894736842,NA,NA,127.95340501792114,56366.84210526316,NA,0,NA,NA,0.0451,-0.318,NA,NA,-2.939814814814815,NA,-66.84210526315789,-66.84210526315789,0.3,0,0.23420000000000002,-1.27,-1.27,-1.27,-1.27,0.019,0.019,-1.08,-1.08,-1.27,0,-0.061,8.199,NA,-9.408,-9.408,-9.408,0.432,-0.15599999999999997,13.4,8.370000000000001,0,2.67,3.84,0.9400000000000001,0.6603058022370814,0.6786306561805261,-3.5058999999999996,-4.225,0,NA,NA,NA,NA,NA,NA,NA,0,-1.27,8.370000000000001,-1.08,-2.939814814814815,NA,NA,0.191,10.61,-3.5058999999999996,-0.36943097997892516
Gaon Group Ltd. (TASE:GAGR),TASE:GAGR,Steel,Israel,Emerging Markets,Africa and Middle East,0.7355468784984245,0.7525937114048009,0.06390261786991785,0.07309270835120424,NA,0.02062916,0.04562916,0.04562916,0.0722694961759966,0.010555090390934135,-0.05493647458765586,1074.4,0,33.2,33.2,1107.6000000000001,7.86,1099.7400000000002,0.007096424702058505,0.17278617710583155,0.3264503441494592,0.029974720115565186,0.4846715328467154,0.03090096798212956,1.64,121.88274572567244,0.04199064785181034,0.3881777777777778,0.03162277660168379,0.4174206511422261,0.4115952466690673,1.4776119402985073,201.95488721804512,201.95488721804512,NA,NA,15.684671532846716,10.40077444336883,555.4242424242425,212.30501930501936,11.921300813008132,10.646079380445308,1.2199248120300752,0.006040580789277736,NA,NA,-0.0208,-0.0241,NA,NA,0.08364779874213837,0.017333021588340734,0.051500484027105525,0.019167473378509197,0.25,0.19769119769119772,0.1308,5.32,5.32,1.98,1.98,103.3,103.3,5.18,5.18,1.5885714285714285,4.530000000000001,4.962000000000001,4.88,6.195503597122302,-8.253428571428572,-9.052000000000001,-4.522,63.6,91.65,68.5,92.25,-6.49,0.11,0.306,0.45,0.597657430769233,1.2924485607728546,7.096999999999999,2.214555555555555,-6.49,6.93,1.37,5.32,1074.4,5.18,1099.7400000000002,-9.052000000000001,0.201,1.9364000000000001,92.451,5.223,0.08270089810504538,0.016914249869797445,210.55715106260774,3.1999999999999997,67.68,7.096999999999999,0.08875132870630899
Al Jazeera Steel Products Company SAOG (MSM:ATMI),MSM:ATMI,Steel,Oman,Emerging Markets,Africa and Middle East,0.7355468784984245,0.7542418264983444,0.0765982482432751,0.0827736026615814,NA,0.02594694,0.05094694,0.05094694,0.0818801806406358,0.03597026387423802,0.017903923679110895,1068.9,2.072251933870557,28.8,30.872251933870558,1099.7722519338706,12.9,1086.8722519338705,0.011729701287986014,0.810648518815052,0.22555522757663402,0.028071495602461253,0.2912476597534958,0.028882263947862807,0.603,121.88274572567244,-0.11345327876307859,0.37742222222222227,0.06324555320336758,0.22958135812822433,0.26205083260297984,14.455445544554456,88.33884297520662,88.33884297520662,7.730769230769231,NA,10.083962264150944,6.021971830985916,75.34878253233751,53.968531304129826,8.76706065252111,6.123223954557017,0.6173553719008265,0.006988492843109738,0.00869,0.09050000000000001,-0.0823,-0.0562,NA,0.114,0.11874386653581942,0.0997841043197467,0.06816901408450704,0.08126506824352614,0.12,0.13043478260869565,0.0588,12.1,12.1,14.6,14.424549613225889,177.5,177.5,19.9,20.139,12.543086620196425,0.405,3.7849999999999984,0.883,0.37215720032450017,7.875086620196425,7.027,7.432,101.9,125.70225193387058,106,123.97225193387055,-7.47,0.121,0.269,0.45,0.5016626097080307,0.7679319471245364,9.953999999999999,6.115555555555556,-7.47,13.8,1.8,12.1,1068.9,20.139,1086.8722519338705,7.027,0,14.424549613225889,123.97225193387055,19.9,0.11874386653581942,0.0997841043197467,54.61669607707893,5.299999999999999,87.3,9.953999999999999,0.09422912766713594
Çemtas Çelik Makina Sanayi ve Ticaret A.S. (IBSE:CEMTS),IBSE:CEMTS,Steel,Turkey,Developed Europe,EU & Environs,0.7355468784984245,0.7431989332172031,0.08942211730727231,0.09145842218878839,NA,0.07136894,0.09636894000000001,0.06990602907600002,0.09118175219962348,0.03770164120265376,0.0034258872832573367,1068.9,0,13.9,13.9,1082.8000000000002,2.96,1079.8400000000001,0.00273365349094939,3.514851485148515,0.19015047879616961,0.01283708902844477,0.23479729729729729,0.013004022827205537,0.74,78.90026990331205,NA,NA,NA,NA,0.28023598820059,19,131.15337423312883,131.15337423312883,NA,NA,18.055743243243246,12.679715302491104,135.31829573934837,99.06788990825689,15.395494724836041,12.809489916963228,0.12392638036809815,0.0009448966226962297,0.285,0.0385,0.102,0.0527,NA,NA,0.12916006339144215,0.09460763948288081,0.09667852906287071,0.09466192170818506,0.2,0.17342799188640975,0.008960000000000001,8.15,8.15,7.98,7.98,84.3,84.3,10.9,10.9,6.59604462474645,-6.0200000000000005,6.61,8.94,2.357473438196719,-8.95395537525355,-1.379999999999999,-7.3999999999999995,63.1,69.72,59.2,70.14000000000001,-1.01,NA,NA,0.51,0.9300911550941957,0.8002218572904972,6.970999999999999,8.147444444444446,-1.01,9.86,1.71,8.15,1068.9,10.9,1079.8400000000001,-1.379999999999999,1.7876,8.3984,71.92760000000001,11.781,0.13204988318261116,0.09707894479665345,91.65945165945166,2.92,77.06,6.970999999999999,0.09471467391304346
Shougang Concord Century Holdings Limited (SEHK:103),SEHK:103,Steel,Hong Kong,Emerging Markets,China,0.7355468784984245,0.8196545557993351,0.05954250238815879,0.07380428334614714,NA,0.01708568,0.04208568,0.03156426,0.06871654944170925,-0.06658607124176069,-0.048904911365691764,1067.6,0,146.2,146.2,1213.8,39.6,1174.2,0.03262481463173505,0.1378126787664465,0.4616356173034417,0.12044817927170867,0.8574780058651026,0.13694267515923567,0.039,121.88274572567244,-0.27555588705901246,1.4187555555555558,0.161245154965971,0.3847557466957246,0.36231884057971014,0.9949324324324323,821.2307692307692,821.2307692307692,NA,NA,6.261583577712609,4.859353664087392,199.35483870967744,52.18666666666667,4.23745940093829,5.344560764679108,0,0,NA,0.21899999999999997,-0.0285,-0.008289999999999999,NA,NA,0.0072182121043864525,0.019811638076017494,0.00591715976331361,0.026809285389167044,0.165,0,0.10400000000000001,1.3,1.3,5.89,5.89,219.7,219.7,22.5,22.5,5.89,0,0,0,0,5.89,1.3,1.3,180.1,297.29999999999995,170.5,277.09999999999997,0,0.517,0.885,0.45,1.257538304830083,1.141618530101947,0.19799999999999968,-0.020666666666668238,0,0.766,NA,1.3,1067.6,22.5,1174.2,NA,18.548000000000002,5.863999999999999,295.64799999999997,28.69,0.006413354274898313,0.018565892454598415,40.9271523178808,16.61,130.64,0.19799999999999968,0.0009712071418060514
"Shinjin SM Co., Ltd. (KOSDAQ:A138070)",KOSDAQ:A138070,Steel,South Korea,Emerging Markets,Small Asia,0.7355468784984245,0.7454805056578742,0.06095312798519848,0.0704393686718349,NA,0.0182321,0.0432321,0.035882643,0.06983445794181944,-0.05433449975797722,-0.055542164663961384,1060.8,0,18.9,18.9,1079.7,9.99,1069.71,0.009252570158377327,1.031215161649944,0.25609756097560976,0.017504862461794942,0.3442622950819672,0.017816742081447963,8.1,121.88274572567244,-0.27734061877051186,1.2682222222222221,0.22135943621178655,0.3111681217605685,0.44483627204030224,3.536345776031434,1233.4883720930231,1233.4883720930231,15.913555992141452,NA,19.3224043715847,25.685230024213077,594.2833333333333,188.9946996466431,16.797154701337856,25.900968523002422,0,0,-0.392,-0.32299999999999995,0.0683,0.0286,NA,0.307,0.01610486891385768,0.01429229327785806,0.020823244552058112,0.04358353510895884,0.242,0.5,0.0725,0.86,0.86,1.8,1.8,41.3,41.3,5.66,5.66,0.9,1.3000000000000003,-1.0050000000000001,2.413,1.564444444444444,-0.5079999999999998,-1.848,-0.5479999999999998,53.4,62.971000000000004,54.9,63.684,0,0.574,0.564,0.45,0.3005076512077229,0.32841139230557526,5.487,4.7011111111111115,-0.626,1.65,1.29,0.86,1060.8,5.66,1069.71,-1.848,0,1.8,63.684,5.66,0.01610486891385768,0.01429229327785806,188.9946996466431,0.407,13.17,5.487,0.1427902256226091
Dai Thien Loc Corporation (HOSE:DTL),HOSE:DTL,Steel,Vietnam,Emerging Markets,Small Asia,0.7355468784984245,0.7589575284509795,0.11789110662934618,0.11447434291375946,NA,0.09450578000000001,0.11950578,0.0991897974,0.11387511523943361,0.09690290259522258,0.014314799820590196,1039.1,0,42.4,42.4,1081.5,1.26,1080.24,0.0011650485436893205,0.034364261168384876,0.5145631067961165,0.03920480813684697,1.06,0.04080454239245501,1.25,121.88274572567244,0.2457885546078824,-0.5127333333333333,0.13784048752090222,NA,0.5317762085822921,4.285714285714286,147.1813031161473,147.1813031161473,NA,NA,25.9775,8.201262825572217,97.31891891891892,81.22105263157894,13.313285679073207,8.525966850828729,0.0028328611898017,1.9247425656818404e-05,1.045,-0.00212,0.122,0.0926,NA,NA,0.21137724550898204,0.1281899150600238,0.05572217837411207,0.08760852407261246,0.22,0.09331619537275064,NA,7.06,7.06,11.1,11.1,126.7,126.7,13.3,13.3,10.064190231362469,2.9000000000000057,7.010000000000003,1.32,0.8276870576275173,1.734190231362465,-4.17000000000001,-1.270000000000004,33.4,78.51,40,81.14,-0.02,-0.369,0.05,0.45,NA,NA,NA,NA,-0.02,7.78,0.726,7.06,1039.1,13.3,1080.24,-4.17000000000001,0,11.1,81.14,13.3,0.21137724550898204,0.1281899150600238,81.22105263157894,2.200000000000001,NA,NA,NA
Bushveld Minerals Limited (AIM:BMN),AIM:BMN,Steel,South Africa,Emerging Markets,Africa and Middle East,0.7355468784984245,0.7358965231636886,0.08095836372503415,0.08457697838627393,NA,0.03949042,0.06449041999999999,0.06449041999999999,0.0845637257294419,-0.09756689999881592,-0.09194428194527265,1033,0,0.682,0.682,1033.682,0.154,1033.528,0.00014898198865802054,1.6563691336926514,0.00873440741784278,0.0006597773783426625,0.008811369509043928,0.0006602129719264279,0.095,121.88274572567244,-0.4143973319360228,1.269511111111111,0.1414213562373095,0.6482754969918267,0.7637795275590551,NA,NA,NA,NA,NA,13.34625322997416,NA,NA,NA,13.262601375628783,NA,NA,0,NA,NA,NA,NA,NA,NA,-0.012989921612541993,-0.007380556215830759,NA,NA,0.28,0,0.010700000000000001,-2.37,-1.16,-0.621,-0.621,0,0,0,0,-0.621,0,-3.2640000000000002,4.472,NA,-1.8289999999999997,-2.3680000000000003,-2.3680000000000003,89.3,84.14,77.4,77.92800000000001,0,0.764,0.18,0.45,NA,NA,NA,NA,-0.037,NA,NA,NA,NA,NA,NA,-2.3680000000000003,0,-0.621,77.92800000000001,0,-0.012989921612541993,-0.007380556215830759,NA,0.621,NA,NA,NA
Kridhan Infra Limited (BSE:533482),BSE:533482,Steel,India,Emerging Markets,India,0.7355468784984245,0.7523527289678066,0.08519024051615323,0.08909310993375169,NA,0.03792968,0.06292968,0.041149717752,0.08747446403809093,0.35905503821439644,0.07071084685957642,1030.3,0,36,36,1066.3,0,1066.3,0,0.10121457489878544,0.41570438799076215,0.03376160555190847,0.7114624505928854,0.034941279239056586,0.974,121.88274572567244,0.18122025022179603,0.828688888888889,0.18439088914585774,0.30131640591011344,0.34692069118298624,4.659793814432989,337.8032786885246,85.14876033057851,NA,12.064402810304449,20.361660079051383,13.979647218453188,117.95353982300885,74.0486111111111,12.312933025404158,14.46811397557666,0,0,0.28,NA,0.0202,NA,0.28,0.292,0.44814814814814813,0.15818531089766735,0.13459399332591768,0.10055617352614014,0.3461,0.03933920704845815,0.08990000000000001,3.05,12.1,9.04,9.04,73.7,89.9,10.2,14.4,8.684373568281938,0,0,-5.13,-0.5907161823089201,13.814373568281937,17.23,17.23,27,54.9,50.6,86.6,0,0.463,0.19,0.45,NA,NA,NA,NA,0,22.7,0.893,12.1,1030.3,14.4,1066.3,NA,0,9.04,86.6,10.2,0.44814814814814813,0.15818531089766735,104.53921568627452,5.13,NA,NA,NA
2S Metal Public Company Limited (SET:2S),SET:2S,Steel,Thailand,Emerging Markets,Small Asia,0.7355468784984245,0.7449782162624345,0.0765982482432751,0.08206402634510225,NA,0.030946940000000003,0.05594694,0.0464359602,0.08150199617578172,0.3702944642209355,0.25107485300474075,1013,0.1361255180057558,16.1,16.236125518005757,1029.2361255180058,2.41,1026.8261255180057,0.002341542373269368,4.016666666666667,0.35655483055065185,0.015774927750261635,0.554133976723746,0.016027764578485447,0.234,121.88274572567244,0.24419029277114587,0.34715555555555555,0.07071067811865475,0.35807887399286764,0.5654596100278552,34.5821325648415,105.63086548488009,105.63086548488009,NA,NA,34.57337883959044,9.209090909090909,85.59184734109122,79.45110844305214,24.045127093986615,9.334782959254598,0.15745568300312826,0.0014906219151036525,0.715,0.395,-0.0128,0.0128,NA,NA,0.4523584905660377,0.3325768491805225,0.08718181818181818,0.10906158996726226,0.2,0.20168067226890754,NA,9.59,9.59,12,11.996774896398849,110,110,12.9,12.924,9.577257270234375,-6.485,13.069,2.22,1.5963860600797923,-5.711742729765627,0.7859999999999987,-5.699000000000002,21.2,28.797125518005753,29.3,42.70412551800577,-1.51,0.211,0.045,0.45,NA,NA,NA,NA,-1.51,11.9,2.4,9.59,1013,12.924,1026.8261255180057,0.7859999999999987,0,11.996774896398849,42.70412551800577,12.9,0.4523584905660377,0.3325768491805225,79.59892445876012,0.9000000000000004,NA,NA,NA
Golik Holdings Limited (SEHK:1118),SEHK:1118,Steel,Hong Kong,Emerging Markets,China,0.7355468784984245,0.7785140684833001,0.05954250238815879,0.07135467578188211,NA,0.01208568,0.03708568,0.02781426,0.06850781792950157,0.0013937714230868314,0.02157095705045918,1010.6,0,70.7,70.7,1081.3,74.1,1007.1999999999999,0.06852862295385184,0.08364477665064958,0.34138097537421536,0.06538425968741331,0.5183284457478006,0.06995844053037799,0.123,121.88274572567244,-0.08587973563493656,0.8567777777777779,0.21908902300206645,0.2048482365069321,0.16078431372549018,9.426751592356688,107.85485592315904,107.85485592315904,NA,NA,7.409090909090909,3.627422828427853,68.05405405405405,50.61306532663317,7.572932330827066,3.6152189519023685,0.3598078975453575,0.0033360379972293686,-0.0764,-0.0643,-0.111,-0.052300000000000006,NA,NA,0.07274844720496894,0.09007877497996075,0.03363244795405599,0.053122756640344576,0.165,0.23006993006993007,NA,9.37,9.37,14.8,14.8,278.6,278.6,19.9,19.9,11.394965034965036,0,0,0,0,11.394965034965036,9.37,9.37,128.8,126.50000000000001,136.4,133.00000000000003,-3.3714,0.374,0.409,0.45,0.413838882818965,0.39253739279237676,13.428999999999998,9.325555555555557,-3.3714,14.3,3.29,9.37,1010.6,19.9,1007.1999999999999,9.37,0,14.8,133.00000000000003,19.9,0.07274844720496894,0.09007877497996075,50.61306532663317,5.099999999999998,115.001,13.428999999999998,0.10829795041149025
"Kawakin Holdings Co., Ltd. (TSE:5614)",TSE:5614,Steel,Japan,Japan,Japan,0.7355468784984245,0.7909153457822219,0.06390261786991785,0.07554156110897528,NA,0.02062916,0.04562916,0.030544159704000002,0.07099301433415961,-0.09931396952674612,-0.030023099327213018,1006.8,0.01647880407090444,113.2,113.2164788040709,1120.0164788040709,40.2,1079.8164788040708,0.035892329051198144,0.2398989898989899,0.45085244641553773,0.10108465450879882,0.8210041972739006,0.1124518065197367,3.5,145.01267872603594,-0.16070834247168353,1.1087738095238096,0.3420526275297414,0.33959686507568165,0.2669983416252073,21.052631578947366,NA,NA,NA,NA,7.300942712110224,3.735807050092764,65.8195748905967,41.0436154473401,5.382491434607711,4.006740181091172,NA,0.001258641239570918,0.027000000000000003,-0.00834,0.0489,0.0305,NA,NA,-0.023772408417770848,0.04096991500694659,-0.011619047619047619,0.06249792091118408,0.3306,0.5,0.1066,-9.96,-3.05,16.4,16.40570423918582,269.5,262.5,22.5,26.309,8.20285211959291,0,0,0,0,8.20285211959291,-3.05,-3.05,128.3,200.21647880407093,137.9,200.61647880407088,-1.2672,0.968,0.857,0.84,NA,NA,NA,NA,-1.2672,1.46,6.4,NA,NA,26.309,1079.8164788040708,-3.05,1.787,16.43430423918582,202.4034788040709,23.065,-0.023225994911097954,0.04067827033594291,46.816235803341456,9.900000000000002,NA,NA,NA
"Acerias Paz del Rio, S.A. (BVC:PAZRIO)",BVC:PAZRIO,Steel,Colombia,Emerging Markets,Latin America & Caribbean,0.7355468784984245,0.7357357455313751,0.08095836372503415,0.08456396209223824,NA,0.03449042,0.05949042,0.043618947579022675,0.08454994890558357,NA,0.09920411831500012,1004.7,0.34397029575747995,0,0.34397029575747995,1005.0439702957575,0,1005.0439702957575,0,0.0053677836481628915,NA,0.0003422440270511336,NA,0.0003423611981262864,0.003,121.88274572567244,-0.30885292957004984,0.45737777777777777,0.06324555320336758,0.2940918223956593,0.3333333333333333,NA,NA,NA,NA,NA,NA,4.134567901234568,15901.099751124822,7613.969471937557,2921.891752549397,4.135983416854969,NA,0,NA,NA,NA,NA,NA,NA,NA,0.18375406722058368,NA,NA,0.25,0,0.0014199999999999998,-11,0,0,0.06320594084850402,243,0,31.7,0.132,0.06320594084850402,0,0,0,0,0.06320594084850402,0,0,0,0.34397029575747995,0,0.34397029575747995,0,0.155,0.309,0.45,NA,NA,-23.67625,-39.33714285714286,0,NA,NA,NA,NA,0.132,1005.0439702957575,NA,0,0.06320594084850402,0.34397029575747995,31.7,NA,0.18375406722058368,31.70485710712169,0,135.678,-23.67625,-0.3481239089320626
