Company Name,Exchange:Ticker,Industry Classifications,Market Cap Class,Enterprise Value,Market Cap,Invested Capital,PE,PBV,EV/EBITDAR,EV/EBITDA,EV/EBIT,EV/Sales,EV/Invested Capital,ROE,ROIC,R&D/Sales,Operating Margin adjusted for R&D,Dividend Payout Rate,(Dividends + Buybacks)/ Net Income,Revenue Growth Rate (last 5 years),Expcted growth in EPS,Operating Margin,R&D Effect on Earnings,EBITDAR
"Interleukin Genetics, Inc. (OTCPK:ILIU)",OTCPK:ILIU,Biotechnology (Primary),3,10.54,17.3,-2.24,NA,3.827433628318585,NA,NA,NA,6.713375796178343,NA,-1.5730088495575223,NA,0.6273885350318471,-5.0531847133757966,NA,NA,0.0165,NA,-4.32484076433121,-1.1435,-5.5249999999999995
"Immune Therapeutics, Inc. (OTCPK:IMUN)",OTCPK:IMUN,Biotechnology (Primary),3,18.022,17.7,2.6719999999999997,NA,7.531914893617021,NA,NA,NA,2252.7499999999995,6.744760479041917,-12.425531914893616,NA,200,-2339.625,NA,NA,NA,NA,-2112.5,-1.8170000000000002,-13.6
"Ritter Pharmaceuticals, Inc. (NasdaqCM:RTTR)",NasdaqCM:RTTR,Pharmaceuticals (Primary),3,15.149999999999999,17.9,-1.04,NA,10.46783625730994,NA,NA,NA,NA,NA,-3.0877192982456143,NA,NA,NA,NA,NA,NA,NA,NA,-0.014600000000000002,-4.917999999999999
"Opexa Therapeutics, Inc. (NasdaqCM:OPXA)",NasdaqCM:OPXA,Biotechnology (Primary),3,9.690000000000001,19.6,-2.4699999999999998,NA,2.6344086021505375,NA,NA,NA,5.633720930232559,NA,-1.8951612903225805,NA,6.569767441860465,-5.604069767441859,NA,NA,NA,NA,-8.19767441860465,4.461000000000002,-2.3999999999999986
Sirona Biochem Corp. (TSXV:SBM),TSXV:SBM,Biotechnology (Primary),3,19.854000000000003,19.8,1.6440000000000001,NA,12.452830188679245,NA,NA,NA,NA,12.076642335766424,-1.6666666666666665,NA,NA,NA,NA,NA,NA,NA,NA,0.34880000000000005,-2.005
"Eyegate Pharmaceuticals, Inc. (NasdaqCM:EYEG)",NasdaqCM:EYEG,Pharmaceuticals (Primary),3,23.143,20.1,-0.5770000000000002,NA,NA,NA,NA,NA,NA,NA,1.2320441988950275,NA,NA,NA,NA,NA,NA,NA,NA,0.7099,-2.2800000000000002
"Oculus Innovative Sciences, Inc. (NasdaqCM:OCLS)",NasdaqCM:OCLS,Pharmaceuticals (Primary),3,14.646999999999998,20.7,6.047,NA,1.7107438016528926,NA,NA,NA,1.0387943262411348,2.422192822887382,-0.8677685950413223,NA,0.11063829787234043,-0.6577304964539008,NA,NA,0.127,NA,-0.5290780141843971,-1.814,-5.65
Microbix Biosystems Inc. (TSX:MBX),TSX:MBX,Biotechnology (Primary),3,25.500999999999998,20.7,13.600999999999999,NA,2.352272727272727,17.807960893854748,27.302997858672374,42.22019867549669,3.4885088919288645,1.8749356664951107,-0.01284090909090909,0.04440849937504596,0.06812585499316005,0.05809849521203829,NA,NA,0.09630000000000001,NA,0.0826265389876881,-0.17930000000000013,1.432
ImmuCell Corp. (NasdaqCM:ICCC),NasdaqCM:ICCC,Biotechnology (Primary),3,18.395,20.8,6.855,29.13165266106443,2.2462203023758103,5.802839116719243,10.57183908045977,14.484251968503937,2.0348451327433628,2.683442742523705,0.07710583153347732,0.18526622902990517,0.1581858407079646,0.1363495575221239,0,0,0.153,NA,0.14048672566371684,-0.0374000000000001,3.17
Alexza Pharmaceuticals Inc. (NasdaqCM:ALXA),NasdaqCM:ALXA,Pharmaceuticals (Primary),3,50.39999999999999,21.4,-22.700000000000003,NA,NA,NA,NA,NA,11.224944320712693,NA,0.6363636363636364,NA,0,-14.309576837416481,NA,NA,NA,NA,-8.262806236080179,-27.15,-33.8
BioPharmX Corporation (AMEX:BPMX),AMEX:BPMX,Pharmaceuticals (Primary),3,20.990000000000002,22.3,-0.6940000000000001,NA,36.201298701298704,NA,NA,NA,999.5238095238095,NA,-28.8961038961039,NA,258.57142857142856,-594.2190476190476,NA,NA,NA,NA,-828.5714285714284,4.921399999999999,-11.969999999999999
"Cyclacel Pharmaceuticals, Inc. (NasdaqGM:CYCC)",NasdaqGM:CYCC,Biotechnology (Primary),3,-1.6999999999999993,22.6,-2.6000000000000014,NA,1.0414746543778803,NA,NA,NA,-0.949720670391061,NA,-0.8294930875576038,NA,0,-15.402234636871507,NA,NA,0.17300000000000001,NA,-11.396648044692736,-7.169999999999999,-20.1
Biodel Inc. (NasdaqCM:BIOD),NasdaqCM:BIOD,Pharmaceuticals (Primary),3,-1.6000000000000014,23,-1.8000000000000007,NA,1.0087719298245614,NA,NA,NA,NA,NA,-0.7807017543859649,NA,NA,NA,NA,NA,NA,NA,NA,-2.859,-5.799999999999999
"ProPhase Labs, Inc. (NasdaqGM:PRPH)",NasdaqGM:PRPH,Pharmaceuticals (Primary),3,20.07,23,7.77,NA,2.149532710280374,NA,NA,NA,0.9040540540540541,2.5830115830115834,-0.6392523364485981,NA,0.05630630630630631,-0.20282882882882883,NA,NA,0.0521,NA,-0.14684684684684685,-1.2428,-1.7000000000000002
"CannaPharmaRX, Inc. (OTCPK:CPMD)",OTCPK:CPMD,Pharmaceuticals (Primary),3,23.3,23.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Hemostemix Inc. (TSXV:HEM),TSXV:HEM,Biotechnology (Primary),3,20.65,23.5,0.08000000000000007,NA,8.020477815699659,NA,NA,NA,NA,258.1249999999998,-1.3276450511945392,NA,NA,NA,NA,NA,NA,NA,NA,1.0681,-2.21
"OXiGENE, Inc. (NasdaqCM:OXGN)",NasdaqCM:OXGN,Biotechnology (Primary),3,-6.399999999999999,23.6,-1,NA,0.8137931034482759,NA,NA,NA,NA,NA,-0.42068965517241375,NA,NA,NA,NA,NA,NA,NA,NA,-2.975999999999999,-4.6
Q BioMed Inc. (OTCPK:QBIO),OTCPK:QBIO,Biotechnology (Primary),3,23.886999999999997,23.9,-0.002,NA,2172.7272727272725,NA,NA,NA,NA,NA,-5.90909090909091,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"CLS Holdings USA, Inc. (OTCBB:CLSH)",OTCBB:CLSH,Pharmaceuticals (Primary),3,24.497000000000003,24.1,-0.19099999999999998,NA,NA,NA,NA,NA,NA,NA,3.1802721088435377,NA,NA,NA,NA,NA,NA,NA,NA,0,0
"Evoke Pharma, Inc. (NasdaqCM:EVOK)",NasdaqCM:EVOK,Pharmaceuticals (Primary),3,14.490000000000002,24.3,-0.620000000000001,NA,2.64417845484222,1.468085106382979,NA,NA,NA,NA,-1.4689880304679,NA,NA,NA,NA,NA,NA,0.4,NA,8.4743,9.87
"Earth Science Tech, Inc. (OTCPK:ETST)",OTCPK:ETST,Pharmaceuticals (Primary),3,24.235999999999997,24.5,0.38500000000000006,NA,37.750385208012325,734.4242424242423,NA,NA,149.6049382716049,62.950649350649336,-13.405238828967642,NA,0.20370370370370372,-53.44012345679012,NA,NA,NA,NA,-53.64197530864197,0.0327,0.033
"OpGen, Inc. (NasdaqCM:OPGN)",NasdaqCM:OPGN,Biotechnology (Primary),3,27.090000000000003,24.6,-1.0099999999999998,NA,NA,NA,NA,NA,9.675000000000002,NA,3.142857142857143,NA,0,-3.0392857142857146,NA,NA,NA,NA,-3.0392857142857146,0,-8.05
Acasti Pharma Inc. (TSXV:APO),TSXV:APO,Pharmaceuticals (Primary),3,10.400000000000002,25.1,11.900000000000002,NA,0.943609022556391,NA,NA,NA,63.03030303030304,0.8739495798319328,-0.04285714285714285,NA,27.27272727272727,-32.169696969696965,NA,NA,NA,NA,-49.090909090909086,2.7920000000000003,-1.83
Celladon Corporation (NasdaqGM:CLDN),NasdaqGM:CLDN,Biotechnology (Primary),3,-48.7,26.1,-2.700000000000017,NA,0.36199722607489604,NA,NA,NA,NA,NA,-0.7350901525658807,NA,NA,NA,NA,NA,NA,NA,NA,27.96,-14.600000000000001
"Soligenix, Inc. (OTCBB:SNGX)",OTCBB:SNGX,Biotechnology (Primary),3,21.869999999999997,27.4,-5.684,NA,NA,NA,NA,NA,3.2986425339366514,NA,71.42857142857143,NA,0.8024132730015083,-0.8933634992458522,NA,NA,0.19399999999999998,NA,-1.0663650075414781,1.1470000000000002,-1.5
Sernova Corp. (TSXV:SVA),TSXV:SVA,Biotechnology (Primary),3,25.07,28.1,0.3200000000000003,NA,8.388059701492537,NA,NA,NA,NA,78.34374999999993,-0.608955223880597,NA,NA,NA,NA,NA,NA,NA,NA,0.3934000000000001,-0.09999999999999987
"MabVax Therapeutics Holdings, Inc. (OTCPK:MBVX)",OTCPK:MBVX,Biotechnology (Primary),3,26.72,28.2,4.359999999999999,NA,4.828767123287672,NA,NA,NA,50.13133208255159,6.128440366972478,-2.2945205479452055,NA,0,-48.41838649155722,NA,NA,NA,NA,-25.891181988742964,-12.007,-13.8
"Jaguar Animal Health, Inc. (NasdaqCM:JAGX)",NasdaqCM:JAGX,Pharmaceuticals (Primary),3,27.028999999999996,28.4,-0.2709999999999999,NA,25.818181818181817,5.148380952380951,NA,NA,214.51587301587298,NA,-12.636363636363635,NA,41.666666666666664,-43.869841269841274,NA,NA,NA,0.4,-81.74603174603175,4.7724,5.25
RXi Pharmaceuticals Corporation (NasdaqCM:RXII),NasdaqCM:RXII,Biotechnology (Primary),3,20.1,28.6,-0.6399999999999997,NA,3.6386768447837152,NA,NA,NA,314.0625,NA,-1.223918575063613,NA,0,-187,NA,NA,NA,NA,-150.46875,-2.338,-9.54
Critical Outcome Technologies Inc. (TSXV:COT),TSXV:COT,Biotechnology (Primary),3,27.46,29,-0.27,NA,22.834645669291337,NA,NA,NA,NA,NA,-2.3149606299212597,NA,NA,NA,NA,NA,NA,NA,NA,-0.27840000000000004,-2.62
Aeterna Zentaris Inc. (TSX:AEZ),TSX:AEZ,Biotechnology (Primary),3,-5.799999999999997,29.1,-20.4,NA,2.006896551724138,NA,NA,NA,-20.64056939501778,NA,-2.206896551724138,NA,67.61565836298932,-160.10676156583628,NA,NA,-0.659,NA,-121.70818505338079,-10.79,-15.100000000000001
"Protea Biosciences Group, Inc (OTCBB:PRGB)",OTCBB:PRGB,Biotechnology (Primary),3,37.237,29.9,1.7770000000000006,NA,NA,NA,NA,NA,19.91283422459893,20.954980303882945,1.906474820143885,NA,1.1229946524064172,-4.679679144385026,NA,NA,NA,NA,-4.721925133689839,0.07900000000000018,-5.98
BELLUS Health Inc. (TSX:BLU),TSX:BLU,Biotechnology (Primary),3,19.799999999999997,30.4,-2.389999999999999,NA,3.702801461632155,18.165137614678894,NA,NA,8.646288209606986,NA,-0.09622411693057246,NA,0.47598253275109176,-8.279781659388647,NA,NA,0.368,NA,-0.519650655021834,-17.770699999999998,1.09
"HedgePath Pharmaceuticals, Inc. (OTCPK:HPPI)",OTCPK:HPPI,Pharmaceuticals (Primary),3,30.335,30.7,-0.303,NA,495.1612903225806,27.830275229357795,NA,NA,NA,NA,-54.03225806451613,NA,NA,NA,NA,NA,NA,NA,NA,0.7400000000000001,1.09
"Acura Pharmaceuticals, Inc. (NasdaqCM:ACUR)",NasdaqCM:ACUR,Pharmaceuticals (Primary),3,28.82,31.2,2.67,NA,6.178217821782178,NA,NA,NA,4.524332810047095,10.794007490636705,-1.39009900990099,NA,0.5243328100470958,-0.7703296703296704,NA,NA,0.086,NA,-0.9403453689167975,1.0829999999999997,-2.2700000000000005
"Hemispherx Biopharma, Inc. (AMEX:HEB)",AMEX:HEB,Biotechnology (Primary),3,15.621999999999996,31.7,8.921999999999997,NA,1.268,NA,NA,NA,92.98809523809521,1.7509527011880746,-0.6759999999999999,NA,53.57142857142857,-101.95833333333331,NA,NA,0.0401,NA,-108.92857142857143,1.1710000000000012,-8.7
"CohBar, Inc. (TSXV:COB.U)",TSXV:COB.U,Biotechnology (Primary),3,31.115,32.1,0.08500000000000019,NA,30,NA,NA,NA,NA,366.0588235294109,-2.3831775700934577,NA,NA,NA,NA,NA,NA,NA,NA,0.808,-1.53
"GenVec, Inc. (NasdaqCM:GNVC)",NasdaqCM:GNVC,Biotechnology (Primary),3,17.8,32.5,-1.3999999999999986,NA,2.443609022556391,NA,NA,NA,4.129930394431555,NA,-0.24661654135338343,NA,0,-4.77262180974478,NA,NA,-0.19,NA,-0.9303944315545244,-16.56,-3.85
"Cardax, Inc. (OTCBB:CDXI)",OTCBB:CDXI,Pharmaceuticals (Primary),3,32.471000000000004,32.6,-3.339,NA,NA,NA,NA,NA,NA,NA,1.6791277258566977,NA,NA,NA,NA,NA,NA,NA,NA,0.3423,-4.777
IntelGenx Technologies Corp. (OTCPK:IGXT),OTCPK:IGXT,Pharmaceuticals (Primary),3,28.700000000000003,33.1,0.16999999999999993,NA,7.2428884026258205,270.75471698113216,NA,NA,11.526104417670682,168.82352941176478,-0.22319474835886213,NA,0.41365461847389556,-0.3892771084337349,NA,NA,0.233,NA,-0.38473895582329315,-0.011300000000000088,0.10599999999999998
Aeolus Pharmaceuticals Inc. (OTCPK:AOLS),OTCPK:AOLS,Pharmaceuticals (Primary),3,31.680000000000003,33.2,0.07000000000000006,NA,20.88050314465409,NA,NA,NA,6.901960784313727,452.5714285714282,-1.7106918238993711,NA,0,-0.7918300653594772,NA,NA,NA,NA,-0.5925925925925927,-0.9145000000000001,0
AmpliPhi Biosciences Corporation (AMEX:APHB),AMEX:APHB,Biotechnology (Primary),3,26.72,33.3,11.12,1.982142857142857,1.8813559322033897,NA,NA,NA,65.49019607843137,2.402877697841727,0.9491525423728814,NA,0,-26.47058823529412,0,0,NA,NA,-26.47058823529412,0,-10.6
Enzon Pharmaceuticals Inc. (NasdaqCM:ENZN),NasdaqCM:ENZN,Biotechnology (Primary),3,-1.2000000000000028,33.4,-5,1.374485596707819,1.1283783783783783,NA,NA,NA,-0.04858299595141712,NA,0.8209459459459459,NA,0,-0.5616194331983805,0.3633744855967078,0.3633744855967078,-0.145,NA,0.9433198380566802,-37.172,0
"Cymabay Therapeutics, Inc. (NasdaqCM:CBAY)",NasdaqCM:CBAY,Pharmaceuticals (Primary),3,3.210000000000001,33.5,-16.389999999999997,NA,2.4100719424460433,NA,NA,NA,NA,NA,-1.6115107913669062,NA,NA,NA,NA,NA,NA,NA,NA,2.123,-22.2
OrganiGram Holdings Inc. (TSXV:OGI),TSXV:OGI,Pharmaceuticals (Primary),3,28.69,34,1.6700000000000008,NA,4.871060171919771,NA,NA,NA,115.22088353413655,17.179640718562865,-1.991404011461318,NA,0,-11.04417670682731,NA,NA,NA,NA,-11.04417670682731,0,-2.45
Portage Biotech Inc. (OTCPK:PTGE.F),OTCPK:PTGE.F,Biotechnology (Primary),3,32.68,34.4,2.4000000000000004,NA,8.349514563106796,11.115646258503402,NA,NA,NA,13.616666666666665,-0.7572815533980582,NA,NA,NA,NA,NA,NA,NA,NA,2.643,2.94
"Heat Biologics, Inc. (NasdaqCM:HTBX)",NasdaqCM:HTBX,Biotechnology (Primary),3,23.310000000000002,35,-0.6899999999999995,NA,3.1818181818181817,NA,NA,NA,NA,NA,-1.3818181818181818,NA,NA,NA,NA,NA,NA,NA,NA,1.8849999999999998,-13.03
Luckycom Inc (OTCBB:LKYM),OTCBB:LKYM,Pharmaceuticals (Primary),3,35.342,35,0.006999999999999992,NA,NA,NA,NA,NA,NA,5048.857142857149,1.0388059701492536,NA,NA,NA,NA,NA,NA,NA,NA,0,-0.326
"Cannabis Science, Inc. (OTCPK:CBIS)",OTCPK:CBIS,Pharmaceuticals (Primary),3,36.980000000000004,35.2,-0.7899999999999998,NA,NA,NA,NA,NA,NA,NA,7.743190661478599,NA,NA,NA,NA,NA,NA,NA,NA,0.4355,-12.051
Medicure Inc. (TSXV:MPH),TSXV:MPH,Biotechnology (Primary),3,39.433,35.2,0.8530000000000002,19.887005649717516,NA,14.287318840579712,24.645625,41.033298647242454,5.062002567394095,46.22860492379835,-0.5236686390532544,1.1266119577960139,0.1489088575096277,-0.6077535301668803,0,0,NA,NA,0.12336328626444158,-5.695399999999998,2.76
"Emisphere Technologies, Inc. (OTCPK:EMIS)",OTCPK:EMIS,Pharmaceuticals (Primary),3,76.61999999999999,35.8,-71.18,NA,NA,NA,NA,NA,815.1063829787233,NA,0.3553571428571428,NA,7.0638297872340425,-230.74042553191487,NA,NA,-0.0805,NA,-156.38297872340425,-6.9896,-13.936
"Immune Pharmaceuticals, Inc. (NasdaqCM:IMNP)",NasdaqCM:IMNP,Biotechnology (Primary),3,32.709999999999994,35.9,14.309999999999999,NA,2.051428571428571,NA,NA,NA,NA,2.285814116002795,-1.457142857142857,NA,NA,NA,NA,NA,NA,NA,NA,5.154,-9.61
"ImmunoCellular Therapeutics, Ltd. (AMEX:IMUC)",AMEX:IMUC,Biotechnology (Primary),3,13.7,36.9,0.10000000000000142,NA,1.5836909871244633,NA,NA,NA,NA,136.99999999999804,-0.3690987124463519,NA,NA,NA,NA,NA,NA,NA,NA,4.0934,-4.05
Discovery Laboratories Inc. (NasdaqCM:DSCO),NasdaqCM:DSCO,Biotechnology (Primary),3,12.899999999999999,37.2,-5.1000000000000085,NA,1.9375000000000002,NA,NA,NA,6.515151515151515,NA,-2.369791666666667,NA,0,-28.464646464646464,NA,NA,NA,NA,-21.565656565656568,-13.66,-41.7
"NephroGenex, Inc. (NasdaqCM:NRX)",NasdaqCM:NRX,Biotechnology (Primary),3,15.240000000000006,37.2,-2.66,NA,1.9274611398963732,NA,NA,NA,NA,NA,-1.0984455958549222,NA,NA,NA,NA,NA,NA,NA,NA,2.564,-17.529999999999998
"Onconova Therapeutics, Inc. (NasdaqGS:ONTX)",NasdaqGS:ONTX,Biotechnology (Primary),3,-6.399999999999999,37.2,-20,NA,1.576271186440678,NA,NA,NA,-13.76344086021505,NA,-2.097457627118644,NA,82.36559139784946,-61.93548387096775,NA,NA,NA,NA,-106.66666666666666,20.799999999999997,-11
biOasis Technologies Inc. (TSXV:BTI),TSXV:BTI,Biotechnology (Primary),3,36.39,37.7,0.29000000000000004,NA,23.5625,NA,NA,NA,NA,125.48275862068964,-1.4499999999999997,NA,NA,NA,NA,NA,NA,NA,NA,0.32330000000000003,-1.26
"TapImmune, Inc. (OTCPK:TPIV)",OTCPK:TPIV,Biotechnology (Primary),3,38.31099999999999,38.4,-1.109,NA,NA,40.11623036649214,NA,NA,NA,NA,20.98039215686274,NA,NA,NA,NA,NA,NA,NA,NA,0.589,0.955
"Panacea Global, Inc. (OTCPK:PANG)",OTCPK:PANG,Biotechnology (Primary),3,36.809999999999995,38.4,49.11,NA,0.757396449704142,NA,NA,NA,NA,0.7495418448381184,-0.0650887573964497,NA,NA,NA,NA,NA,NA,NA,NA,0,-3.19
Vical Incorporated (NasdaqGS:VICL),NasdaqGS:VICL,Biotechnology (Primary),3,-5.299999999999997,38.7,7.899999999999999,NA,0.7456647398843932,NA,NA,NA,-0.2789473684210525,NA,-0.22157996146435455,NA,0,-0.969363157894737,NA,NA,0.17800000000000002,NA,-0.5947368421052632,-7.117900000000001,-10.1
Oncolytics Biotech Inc. (TSX:ONC),TSX:ONC,Biotechnology (Primary),3,25.6,39.6,-2.0999999999999996,NA,3.327731092436975,NA,NA,NA,NA,NA,-1.0672268907563025,NA,NA,NA,NA,NA,NA,NA,NA,-6.196,-3.889999999999999
SteadyMed Ltd. (NasdaqGM:STDY),NasdaqGM:STDY,Pharmaceuticals (Primary),3,34.712,40.1,0.03200000000000003,NA,7.398523985239852,NA,NA,NA,NA,1084.749999999999,-4.317343173431734,NA,NA,NA,NA,NA,NA,0.35,NA,14.991,-4
"Relmada Therapeutics, Inc. (OTCPK:RLMD)",OTCPK:RLMD,Pharmaceuticals (Primary),3,17.964000000000006,40.2,-13.426,NA,4.562996594778661,NA,NA,NA,NA,NA,-2.3609534619750283,NA,NA,NA,NA,NA,NA,NA,NA,7.6583000000000006,-9.23
"AntriaBio, Inc. (OTCPK:ANTB)",OTCPK:ANTB,Biotechnology (Primary),3,35.497,40.6,3.947,NA,4.486187845303867,NA,NA,NA,NA,8.993412718520394,-1.2596685082872927,NA,NA,NA,NA,NA,NA,NA,NA,4.528700000000001,-5.6000000000000005
Repros Therapeutics Inc. (NasdaqCM:RPRX),NasdaqCM:RPRX,Pharmaceuticals (Primary),3,-6,40.6,-2.6000000000000014,NA,0.9227272727272727,NA,NA,NA,NA,NA,-0.7113636363636364,NA,NA,NA,NA,NA,NA,0.27899999999999997,NA,10.672,-5.5
Regenerx Biopharmaceuticals Inc. (OTCPK:RGRX),OTCPK:RGRX,Biotechnology (Primary),3,40.422000000000004,40.7,-1.988,NA,NA,NA,NA,NA,898.2666666666668,NA,2.274853801169591,NA,0,-109.64444444444443,NA,NA,0.322,NA,-38.44444444444444,-3.2039999999999997,-1.72
"Biocept, Inc. (NasdaqCM:BIOC)",NasdaqCM:BIOC,Biotechnology (Primary),3,40.839999999999996,41.3,-0.681,NA,NA,NA,NA,NA,130.47923322683704,NA,70.58823529411764,NA,13.099041533546325,-42.17252396166134,NA,NA,NA,0.4,-47.92332268370607,1.7999999999999998,-10.6
"CASI Pharmaceuticals, Inc. (NasdaqCM:CASI)",NasdaqCM:CASI,Biotechnology (Primary),3,32.59,41.9,-9.732,NA,NA,NA,NA,NA,459.01408450704236,NA,63.981042654028435,NA,46.19718309859155,-205.81690140845072,NA,NA,-0.5770000000000001,NA,-102.3943661971831,-7.343,-3.93
Orgenesis Inc. (OTCPK:ORGS),OTCPK:ORGS,Biotechnology (Primary),3,43.44,42.3,-1.8399999999999999,NA,NA,NA,NA,NA,24.68181818181818,NA,1.0100671140939597,NA,0.2119318181818182,-3.1971590909090906,NA,NA,NA,NA,-3.1363636363636362,-0.10699999999999998,-3.8469999999999995
"Avant Diagnostics, Inc. (OTCBB:AVDX)",OTCBB:AVDX,Biotechnology (Primary),3,40.89,42.5,1.5199999999999998,NA,13.578274760383387,1635.6,NA,NA,NA,26.90131578947369,-1.1246006389776357,NA,NA,NA,NA,NA,NA,NA,NA,-0.001299999999999999,0.025
TetraLogic Pharmaceuticals Corporation (NasdaqGM:TLOG),NasdaqGM:TLOG,Biotechnology (Primary),3,20.599999999999994,42.9,11.099999999999994,NA,1.284431137724551,NA,NA,NA,NA,1.8558558558558562,-1.3712574850299402,NA,NA,NA,NA,NA,NA,NA,NA,20.452,-11.199999999999996
Celsion Corp. (NasdaqCM:CLSN),NasdaqCM:CLSN,Biotechnology (Primary),3,15.910000000000004,43.1,5.609999999999999,NA,1.3140243902439026,NA,NA,NA,31.820000000000007,2.836007130124778,-0.7957317073170733,NA,29.4,-38.634,NA,NA,NA,NA,-44.2,2.7829999999999995,-7
"Matinas BioPharma Holdings, Inc. (OTCPK:MTNB)",OTCPK:MTNB,Biotechnology (Primary),3,40.61,43.2,-0.3599999999999999,NA,19.372197309417043,NA,NA,NA,300.8148148148148,NA,-4.753363228699551,NA,38.37037037037037,-47.571851851851854,NA,NA,NA,NA,-80.74074074074073,4.477799999999999,-5.620000000000001
"Citius Pharmaceuticals, Inc. (OTCPK:CTXR)",OTCPK:CTXR,Pharmaceuticals (Primary),3,42.35,43.3,-1.6920000000000002,NA,NA,57.38482384823848,NA,NA,NA,NA,3.1266846361185983,NA,NA,NA,NA,NA,NA,NA,NA,0.6142,0.738
StemCells Inc. (NasdaqCM:STEM),NasdaqCM:STEM,Biotechnology (Primary),3,33.6,43.5,-4.030000000000001,NA,7.410562180579216,NA,NA,NA,32.94117647058824,NA,-5.24701873935264,NA,24.11764705882353,-26.7578431372549,NA,NA,-0.0236,NA,-33.627450980392155,7.0070000000000014,-8.600000000000001
"Cleveland BioLabs, Inc. (NasdaqCM:CBLI)",NasdaqCM:CBLI,Biotechnology (Primary),3,44.75,43.7,2.8400000000000003,NA,24.41340782122905,NA,NA,NA,16.332116788321166,15.757042253521124,-0.5134078212290503,NA,0,-4.781021897810218,NA,NA,-0.299,NA,-4.781021897810218,0,-13.4
IntelliPharmaCeutics International Inc. (TSX:I),TSX:I,Pharmaceuticals (Primary),3,41.31,44.1,2.119999999999999,NA,8.981670061099797,NA,NA,NA,8.624217118997914,19.485849056603783,-1.130346232179226,NA,0,-1.2520459290187889,NA,NA,NA,NA,-1.0647181628392484,-0.8972999999999999,-4.71
Acerus Pharmaceuticals Corporation (TSX:ASP),TSX:ASP,Pharmaceuticals (Primary),3,37.3,44.5,9.299999999999997,NA,2.696969696969697,NA,NA,NA,3.62135922330097,4.010752688172044,-0.8666666666666667,NA,0.3553398058252427,-1.1329320388349513,NA,NA,NA,NA,-0.7543689320388348,-3.8992000000000013,-1.54
"Catalyst Biosciences, Inc. (NasdaqCM:CBIO)",NasdaqCM:CBIO,Biotechnology (Primary),3,43.86,45.4,-1.624,NA,NA,NA,NA,NA,15.94909090909091,NA,87.97619047619047,NA,0,-3.152727272727273,NA,NA,NA,NA,-3.152727272727273,0,-8.17
InSite Vision Incorporated (OTCPK:INSV),OTCPK:INSV,Pharmaceuticals (Primary),3,49.440000000000005,45.9,-3.96,NA,NA,NA,NA,NA,11.035714285714286,NA,1.76,NA,2.299107142857143,-2.481473214285714,NA,NA,-0.155,NA,-2.5446428571428568,0.28300000000000125,-0.7999999999999989
"SIGA Technologies, Inc. (OTCPK:SIGA.Q)",OTCPK:SIGA.Q,Biotechnology (Primary),3,-51.71,46,-344.21,NA,NA,NA,NA,NA,-10.70600414078675,NA,0.15578093306288032,NA,0,-3.602484472049689,NA,NA,-0.248,NA,-3.602484472049689,0,-17.1
Mettrum Health Corp. (TSXV:MT),TSXV:MT,Pharmaceuticals (Primary),3,30.57,46.1,11.869999999999997,NA,1.6824817518248176,NA,NA,NA,10.614583333333334,2.5754001684919974,-0.2259124087591241,NA,0,-1.9479166666666667,NA,NA,NA,NA,-1.9479166666666667,0,-5.24
Del Mar Pharmaceuticals Inc. (OTCPK:DMPI),OTCPK:DMPI,Biotechnology (Primary),3,44.85,46.6,-1.238,NA,91.015625,17.51953125,NA,NA,NA,NA,-9.375,NA,NA,NA,NA,NA,NA,NA,NA,1.8324,2.56
"ARCA biopharma, Inc. (NasdaqCM:ABIO)",NasdaqCM:ABIO,Biotechnology (Primary),3,32,47.4,-0.7000000000000011,NA,3.2244897959183674,NA,NA,NA,NA,NA,-0.7074829931972789,NA,NA,NA,NA,NA,NA,NA,NA,1.2594000000000003,-3.9300000000000006
"ContraVir Pharmaceuticals, Inc. (NasdaqCM:CTRV)",NasdaqCM:CTRV,Pharmaceuticals (Primary),3,43.44,48,-1.1199999999999997,NA,13.953488372093023,NA,NA,NA,NA,NA,-4.156976744186046,NA,NA,NA,NA,NA,NA,NA,NA,8.15,-5.5
Aurora Cannabis Inc. (DB:21P),DB:21P,Pharmaceuticals (Primary),3,49.669999999999995,48.8,2.53,NA,29.397590361445783,NA,NA,NA,NA,19.632411067193676,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0
Oragenics Inc. (AMEX:OGEN),AMEX:OGEN,Biotechnology (Primary),3,39.265,49.6,-0.03500000000000014,NA,4.815533980582524,NA,NA,NA,38.12135922330097,NA,-0.9592233009708738,NA,7.213592233009709,-5.7223300970873785,NA,NA,-0.0174,NA,-9.611650485436893,4.006,-2.42
"Aphria, Inc. (TSXV:APH)",TSXV:APH,Pharmaceuticals (Primary),3,44.46,50.1,5.06,NA,4.682242990654206,NA,NA,NA,39.34513274336284,8.786561264822135,-0.38224299065420564,NA,0.10442477876106195,-1.6123893805309737,NA,NA,NA,NA,-1.7168141592920354,0.118,-1.4820000000000002
