Company Name,Exchange:Ticker,Market Cap Class,"Market Capitalization [Latest] ($USDmm, Historical rate)",Enterprise Value,Invested Capital including capitalized R&D,Adjusted Net Income,Adjusted EBIT,Total Debt including leases,PE,Non-cash PE,EV/Sales,EV/EBIT,EV/Invested Capital,EV/EBITDA,Capitalized R&D,EV/EBITDAR&D,Only +Taxable Income,Missing Taxable Income,Only +'ve Taxes,Operating Margin,Net Margin,Pre-tax ROIC,ROE,Only +ve Net Income,Only +'ve Mkt Cap,Capitalized leases,Turnover Ratio,Coefficient of variation in operatingincome,Coefficient of variation in net income
"Right Way Industrial Co., Ltd (TSEC:1506)",TSEC:1506,6,54.9,66,56.8664,0.9728,1.8638,22.9,63.17606444188723,52.05314009661835,1.2452830188679245,35.41152484172122,1.1606150556391823,11.438474870017332,2.0664000000000002,10.132023334356772,0.747,1,0.064,0.03516603773584905,0.018354716981132075,0.032775065768186486,0.017106762517057526,0.869,54.9,0,0.45081967213114754,2.694975676695355,1.12482993007149
Y.C.C. Parts MFG. Co. Ltd. (TSEC:1339),TSEC:1339,6,123.3,138.5,111.37239999999998,8.818800000000001,10.778800000000002,34.3,13.947963800904978,11.834185122089721,2.638095238095238,12.849296767729244,1.2435756076011653,7.25130890052356,2.6724,6.921885151681743,11.4,1,2.45,0.20531047619047624,0.16797714285714288,0.09678160836975772,0.07918299327301918,8.84,123.3,0,2.798053527980535,0.28528221030934414,0.3817874852949484
India Nippon Electricals Limited (NSEI:INDNIPPON),NSEI:INDNIPPON,6,66.5,66.5,1.4872,3.8274,4.2674,0,18.021680216802167,22.588315217391305,1.2690839694656488,15.583259127337488,44.71490048413125,12.570888468809073,1.4872,11.379192334017796,5.16,1,1.47,0.08143893129770993,0.07304198473282443,2.8694190424959656,2.573561054330285,3.69,66.5,0,0.02631578947368421,0.3468280204734186,0.16943189427942673
New Hoong Fatt Holdings Bhd (KLSE:NHFATT),KLSE:NHFATT,6,43.6,45.66,87.66,3.59,5.64,7.23,12.144846796657383,10.90522133938706,0.8713740458015267,8.095744680851064,0.5208761122518822,3.8049999999999997,0,3.8049999999999997,5.51,1,1.92,0.10763358778625953,0.06851145038167938,0.06433949349760439,0.04095368469085101,3.59,43.6,0,0.02293577981651376,0.18164298637004858,0.23249874895896838
Kian Shen Corporation (TSEC:1525),TSEC:1525,6,169,169.994,103.3714,11.153999999999998,1.334,1.62,15.089285714285715,15.404757548032936,4.197382716049383,127.43178410794602,1.64449741417839,67.9976,1.8774000000000002,54.836774193548386,12.5,1,1.25,0.03293827160493827,0.2754074074074074,0.012904923412084969,0.10790218571094132,11.2,169,0,6.9674556213017755,1.2264318334659716,0.4378162240738915
Yuasa Battery Thailand Public Company Limited (SET:YUASA),SET:YUASA,6,21.2,22.719054266946856,12.31,1.69,1.49,3.7590542669468583,12.544378698224852,11.218934911242604,0.48441480313319524,15.247687427481111,1.8455771134806542,9.087621706778743,0,9.087621706778743,1.66,1,-0.034,0.031769722814498934,0.036034115138592754,0.12103980503655563,0.1372867587327376,1.69,21.2,0.20905426694685864,6.15566037735849,2.8211605139977736,3.5480804520083864
PPAP Automotive Limited (BSE:532934),BSE:532934,6,26.4,39.5,44.564,1.914,3.224,13.1,13.333333333333332,13.333333333333332,0.7931726907630523,12.251861042183622,0.8863656763306705,6.095679012345679,0.264,6.095679012345679,2.66,1,0.68,0.06473895582329318,0.03843373493975904,0.07234539089848309,0.04294946593663046,1.98,26.4,0,0.0946969696969697,0.6335514184955003,0.6193513170473445
"Zhejiang Tiancheng Controls Co., Ltd. (SHSE:603085)",SHSE:603085,4,629.9,609.9,49.068,5.970000000000001,6.76,10.7,115.79044117647058,112.84369114877587,12.446938775510203,90.22189349112426,12.429689410613841,93.54294478527608,6.768,69.22814982973894,6.22,1,0.781,0.13795918367346938,0.12183673469387757,0.13776799543490667,0.12166788945952557,5.44,629.9,0,29.171297031274808,0.24180708726008024,0.13369427020035066
"Taiwan Calsonic Co.,Ltd. (GTSM:4523)",GTSM:4523,6,36.3,37.599999999999994,70.712,0.5619999999999998,-0.8570000000000002,11.8,84.02777777777777,-238.88888888888877,0.7915789473684209,NA,0.5317343590903947,52.29485396383866,6.5120000000000005,12.664196699225327,0.925,1,0.494,-0.018042105263157898,0.011831578947368417,-0.012119583663310332,0.00794773164385111,0.432,36.3,0,0.5165289256198348,2.5403001955204503,1.2064081744512414
"Man Zai Industrial Co., Ltd. (GTSM:4543)",GTSM:4543,6,64,59.699999999999996,43.114000000000004,3.932,5.622,10.3,17.77777777777778,13.89201349831271,1.267515923566879,10.618996798292422,1.3847010251890335,7.80392156862745,5.014,6.277602523659306,4.69,1,1.09,0.11936305732484076,0.08348195329087048,0.13039847845247482,0.09120007422183049,3.6,64,0,0.0078125,0.20091566026090313,0.20590467380289731
Daytona Corporation (JASDAQ:7228),JASDAQ:7228,6,14.7,25.689999999999998,31.928000000000004,1.7685999999999997,2.8586,15.5,8.076923076923077,5.623620309050772,0.5548596112311015,8.986916672497026,0.8046229015284388,6.553571428571428,0.838,6.142993782879004,2.93,1,1.15,0.061740820734341256,0.0381987041036717,0.08953269857178651,0.05539338511651214,1.82,14.7,0,0.4761904761904762,0.3002098262378554,0.5987712222518005
T.Krungthai Industries Public Company Limited (SET:TKT),SET:TKT,6,13.4,26.686155666818387,26.522,0.444,0.853,13.764155666818388,30.18018018018018,29.103603603603606,0.5839421371295052,31.28505939838029,1.0061894150825121,9.07692369619673,0,9.07692369619673,0.49,1,0.046,0.018665207877461704,0.009715536105032823,0.032161978734635395,0.0167408189427645,0.444,13.4,0.16415566681838872,0.09328358208955223,0.7058495254116794,0.8422598858780225
China Automotive Interior Decoration Holdings Limited (SEHK:48),SEHK:48,6,62.1,56.480880182564704,125.15599999999999,75.082,3.242,5.080880182564713,0.8225165562913908,0.6810382520901516,1.2468185470764837,17.42161634255543,0.45128383922915966,12.807455823710816,4.696000000000001,10.049978680171655,75.9,1,0.439,0.0715673289183223,1.657439293598234,0.025903672217073095,0.5999073156700437,75.5,62.1,0.320880182564713,1.3204508856682768,0.44641216345324924,0.728308080174001
Cryomax Cooling System Corp. (GTSM:1587),GTSM:1587,6,32.8,53.19,59.5286,2.7204,3.2704,29.2,12.058823529411763,9.107820804859527,1.1767699115044246,16.26406555772994,0.8935200895031968,8.170506912442397,1.8386,7.453755605381166,3.46,1,0.746,0.07235398230088495,0.0601858407079646,0.05493829856573143,0.04569904214108849,2.72,32.8,0,0.20579268292682928,0.3669055689456747,0.4722441895694291
Automotive Stampings & Assemblies Ltd. (NSEI:ASAL),NSEI:ASAL,6,9.02,19.119999999999997,16.77,-3.84,-2.35,10.1,NA,-2.3446841694827136,0.4239467849223946,NA,1.1401311866428143,NA,0,NA,NA,1,NA,-0.052106430155210645,-0.08514412416851441,-0.14013118664281457,-0.22898032200357782,NA,NA,0,0.08314855875831487,1.191916900386848,3.7989063942835046
"Huaiji Dengyun Auto-Parts (Holding) Co., Ltd. (SZSE:002715)",SZSE:002715,5,344,363.3,102.92219999999999,0.874,2.589,35.3,NA,-287.21541155866896,8.468531468531468,140.32444959443802,3.5298507027638357,68.03370786516854,6.0222,43.82388419782872,NA,1,NA,0.06034965034965035,0.020372960372960373,0.025154922844634105,0.008491851126384784,NA,NA,0,12.209302325581396,0.2870856733670263,0.30762754909320117
AC S.A (WSE:ACG),WSE:ACG,6,78.9,74.62,20.972,6.684,8.014,0,11.255349500713267,10.861717612809317,1.7434579439252338,9.31120539056651,3.5580774365821095,7.4769539078156315,0.652,7.4769539078156315,8.74,1,1.73,0.1872429906542056,0.15616822429906543,0.38212855235552157,0.3187106618348274,7.01,78.9,0,0.0031685678073510772,0.11856319040691404,0.11912050972256726
Vmoto Limited (ASX:VMT),ASX:VMT,6,34.5,30.059230769230766,22.84,1.3,2.89,4.059230769230769,26.538461538461537,20.26500389711613,0.7208448625714812,10.401117913228639,1.3160784049575642,8.763624130971069,0,8.763624130971069,1.18,1,-0.119,0.06930455635491607,0.03117505995203837,0.1265323992994746,0.056917688266199654,1.3,34.5,0.019230769230769232,0.43478260869565216,1.343107266750747,1.0043455908707244
Quantum Fuel Systems Technologies Worldwide Inc. (NasdaqCM:QTWW),NasdaqCM:QTWW,6,42.9,62.27414286868084,59.79,-14.522000000000002,-12.722000000000001,24.764142868680846,NA,-2.329813664596273,1.5765605789539454,NA,1.0415477984392179,NA,23.28,NA,NA,1,NA,-0.32207594936708867,-0.36764556962025324,-0.21277805653119253,-0.24288342532196022,NA,NA,10.564142868680847,1.9813519813519813,0.4296696646829559,0.8633925801111728
GPA Holdings Bhd (KLSE:GPA),KLSE:GPA,6,17.1,16.7,28.9,-1.79,-3.22,3.88,NA,-7.162011173184357,0.42278481012658226,NA,0.5778546712802768,NA,0,NA,NA,1,NA,-0.08151898734177215,-0.04531645569620253,-0.11141868512110728,-0.061937716262975784,NA,NA,0,0.05847953216374269,3.2186725236195977,4.408137465962798
Indag Rubber Limited (BSE:509162),BSE:509162,6,74.3,74.3,20.2164,5.244,6.344,0,14.018867924528301,14.018867924528301,1.9149484536082475,11.71185372005044,3.675233968461249,10.942562592047128,0.11639999999999998,10.942562592047128,7.06,1,1.76,0.16350515463917528,0.13515463917525775,0.31380463386161733,0.2593933638036445,5.3,74.3,0,0.026917900403768506,0.6643031281695199,0.6626396908385878
Clean Diesel Technologies Inc. (NasdaqCM:CDTI),NasdaqCM:CDTI,6,26.6,32.72995805085798,30.022000000000002,-7.99,-7.76,12.90995805085798,NA,-2.030737704918033,0.8545680953226628,NA,1.090199122338884,NA,20.972,NA,NA,1,NA,-0.20261096605744125,-0.20861618798955617,-0.25847711678102725,-0.26613816534541335,NA,NA,1.809958050857981,4.201127819548872,0.5492205998293974,0.6546454446877318
Prima Alloy Steel Universal PT (JKSE:PRAS),JKSE:PRAS,6,7.05,47.5,92.44999999999999,0.389,5.02,43.6,18.123393316195372,11.33720930232558,1.2467191601049867,9.462151394422312,0.5137912385073014,5.3490990990990985,0,5.3490990990990985,0.688,1,0.299,0.13175853018372702,0.01020997375328084,0.054299621416982156,0.004207679826933478,0.389,7.05,0,0.03546099290780142,0.9067365686477664,11.033470813746973
"Jean Co., Ltd. (TSEC:2442)",TSEC:2442,6,42.1,92.80000000000001,128.372,5.6,2.65,66.8,8.034351145038167,6.896551724137931,2.4615384615384617,35.01886792452831,0.7228990745645468,33.38129496402878,4.9719999999999995,20.08658008658009,5.82,1,0.464,0.07029177718832891,0.1485411140583554,0.02064313090081949,0.04362322001682609,5.24,42.1,0,0.32660332541567694,3.78954792906338,2.407692675516788
Kalyani Forge Ltd. (BSE:513509),BSE:513509,6,15.4,22.91,22.972600000000003,-0.3842,0.05779999999999999,7.51,NA,-48.275862068965516,0.6076923076923076,396.36678200692046,0.9972750145825896,10.606481481481481,0.16260000000000002,10.606481481481481,NA,1,NA,0.0015331564986737396,-0.010190981432360741,0.0025160408486631894,-0.016724271523467085,NA,NA,0,False,0.4801449172850919,0.5763879792822714
"Shenzhen Terca Technology Co.,Ltd. (SZSE:002213)",SZSE:002213,5,404.8,397.23,56.69,1.4719999999999995,2.4720000000000004,0,214.1798941798942,215.18418201516795,10.621122994652408,160.6917475728155,7.00705591815135,95.03110047846891,7.96,60.924846625766875,2.32,1,0.426,0.066096256684492,0.039358288770053464,0.04360557417533958,0.025965778796965946,1.89,404.8,0,3.304100790513834,0.4243864944710485,0.3474659843794269
"Kangyue Technology Co., Ltd. (SZSE:300391)",SZSE:300391,5,416.3,436.3,88.25599999999999,2.798,3.3080000000000007,42.8,120.31791907514452,121.90210656753409,11.697050938337803,131.89238210399031,4.943573241479334,63.41569767441861,8.856,46.120507399577164,3.55,1,0.129,0.08868632707774801,0.07501340482573728,0.03748187092095723,0.03170322697606962,3.46,416.3,0,3.104732164304588,0.29259867862046895,0.25576369764595347
Sundaram Brake Linings Ltd. (NSEI:SUNDRMBRAK),NSEI:SUNDRMBRAK,6,9.73,17.78,21.989,-1.9178,-0.6218,8.05,NA,-4.9617542070372265,0.4818428184281843,NA,0.808586111237437,40.409090909090914,2.939,12.618878637331441,NA,1,NA,-0.016850948509485097,-0.05197289972899729,-0.028277775251261995,-0.08721633544044749,NA,NA,0,0.07708119218910585,0.8614067244607634,1.7323652093788604
"Chengdu Tianxing Instrument and Meter Co, Ltd (SZSE:000710)",SZSE:000710,4,604.8,611.2,31.885999999999996,1.9372,-3.9227999999999996,19.7,565.233644859813,-96.1788617886179,16.69945355191257,NA,19.168287022517724,NA,5.286,NA,1.07,1,0,-0.10718032786885244,0.05292896174863388,-0.12302577933889482,0.06075393589663176,1.07,604.8,0,6.283068783068783,15.18448839174854,435.84216410693915
Samkrg Pistons and Rings Limited (BSE:520075),BSE:520075,6,22.1,26.67,18.3546,2.1788000000000003,3.7488,4.57,10.523809523809524,10.785749145924843,0.7387811634349031,7.1142765685019205,1.4530417443038801,4.8140794223826715,0.4846,4.645532137258318,3,1,0.9,0.10384487534626038,0.06035457063711912,0.2042430780294858,0.11870593747616402,2.1,22.1,0,0.14705882352941174,0.2992439565977592,0.34670998309246154
XPEL Technologies Corp. (OTCPK:XPLT),OTCPK:XPLT,6,56.9,60.241559997764575,11.2,3.35,3.09,5.961559997764568,16.98507462686567,16.202985074626866,1.7017389829876999,19.495650484713455,5.3787107140861234,18.825487499301428,0,18.825487499301428,2.87,1,-0.423,0.08728813559322034,0.09463276836158192,0.27589285714285716,0.2991071428571429,3.35,56.9,0.8315599977645686,0.31195079086115995,6.18474977107511,27.9126973257326
"United Oriental Glass Industrial Co., Ltd (GTSM:1814)",GTSM:1814,6,19.9,32.99999999999999,45.968399999999995,2.0987999999999998,3.8987999999999996,24.7,9.086757990867579,4.3319415448851775,0.9482758620689654,8.464142813173282,0.7178844597593128,3.9568345323741,1.2684000000000002,3.7848377107466447,3.18,1,0.909,0.11203448275862068,0.0603103448275862,0.08481478580938209,0.0456574516406923,2.19,19.9,0,0.07537688442211056,0.8642118458702502,1.2937688965660978
Sakurai Ltd. (JASDAQ:7255),JASDAQ:7255,6,18.7,14.2,43.5458,-0.8834,-2.2274,0,NA,-15.777777777777779,0.43558282208588955,NA,0.32609344644029964,14.534288638689867,0.44580000000000003,12.909090909090908,NA,1,NA,-0.06832515337423312,-0.02709815950920245,-0.05115074243669883,-0.020286686660940894,NA,NA,0,0.026737967914438502,1.1922200987176488,1.1679298015903083
"Jian Sin Industrial Co., Ltd. (GTSM:4502)",GTSM:4502,6,19.5,62.66,54.257,-1.5578,-1.7578,45,NA,-11.587926509186351,1.9339506172839507,NA,1.1548740254713676,41.77333333333333,1.887,29.980861244019138,NA,1,NA,-0.05425308641975309,-0.04808024691358025,-0.03239766297436276,-0.028711502663250826,NA,NA,0,0.6538461538461539,1.1518791804950255,1.3489583352985677
Ghandhara Industries Limited (KASE:GHNI),KASE:GHNI,6,32.4,33.19,22.9292,2.1896,4.8396,2.12,14.727272727272725,14.16780665754674,1.0275541795665635,6.85800479378461,1.4474992585873032,6.533464566929133,0.039200000000000006,6.527040314650934,3.21,1,1.01,0.14983281733746132,0.06778947368421054,0.21106711093278438,0.09549395530589815,2.2,32.4,0,0.6712962962962963,0.7061912986417422,2.3855603212374583
Fu-Chian Tire Corporation Limited (GTSM:5102),GTSM:5102,6,28.3,33.44,32.72960000000001,2.065,1.5450000000000002,9.05,13.737864077669903,12.57216494845361,1.0548895899053627,21.644012944983814,1.0217051231912393,14.476190476190474,0.48960000000000004,13.500201857085184,2.28,1,0.227,0.04873817034700316,0.06514195583596215,0.04720497653500194,0.06309273562768868,2.06,28.3,0,0.12367491166077738,0.7680539145880422,0.8090342733435698
Aftab Automobiles Ltd. (DSE:AFTABAUTO),DSE:AFTABAUTO,6,71.6,93.80999999999999,87.30999999999999,4.8,7.12,25.3,14.916666666666666,15.258351893095766,2.978095238095238,13.175561797752808,1.0744473714351164,11.965561224489795,0,11.965561224489795,6.39,1,1.59,0.22603174603174603,0.15238095238095237,0.08154850532585044,0.054976520444393544,4.8,71.6,0,0.4224860335195531,0.08708607646334152,0.6550185090287544
Machino Plastics Limited (BSE:523248),BSE:523248,6,14.7,21.799999999999997,16.14,0.57,1.28,7.1,25.789473684210527,25.925925925925927,0.6964856230031948,17.031249999999996,1.3506815365551423,7.315436241610738,0,7.315436241610738,0.511,1,-0.059,0.04089456869009585,0.018210862619808303,0.07930607187112763,0.03531598513011152,0.57,14.7,0,1.08843537414966,0.7257818645122149,2.6007420444179763
"Harbin VITI Electronics Co., Ltd. (SHSE:603023)",SHSE:603023,4,515.9,492.29999999999995,48.424,12.133999999999999,11.034,0,44.474137931034484,43.12368605466012,16.301324503311257,44.61663947797715,10.166446390219726,45.16513761467889,6.224000000000001,37.8110599078341,13.2,1,1.59,0.36536423841059606,0.4017880794701986,0.22786221708243848,0.25057822567321986,11.6,515.9,0,5.08819538670285,0.18137471080649545,0.1600331910155794
Bosch Fren Sistemleri Sanayi ve Ticaret AS (IBSE:BFREN),IBSE:BFREN,6,142.8,131.60000000000002,5.300000000000001,2.36,2.22,0,60.5084745762712,65.99799398194585,4.386666666666668,59.27927927927929,24.830188679245285,39.758308157099705,0,39.758308157099705,2.87,1,0.503,0.07400000000000001,0.07866666666666666,0.41886792452830185,0.44528301886792443,2.36,142.8,0,3.5364145658263304,2.680139033357965,4.866000161225428
LML Ltd. (BSE:500255),BSE:500255,6,10.3,52.302542535898205,-48.069,-12.8344,-6.3544,42.0025425358982,NA,-0.7833295307627958,1.755118877043564,NA,NA,NA,2.231,NA,NA,1,NA,-0.21323489932885906,-0.43068456375838926,NA,NA,NA,NA,0.40254253589819894,0.703883495145631,0.7007136385846081,0.6811492628802179
Jackspeed Corporation Limited (SGX:J17),SGX:J17,6,17.1,21.23776700777062,26.1,1.7,2,12.34776700777062,10.058823529411766,6.2960339943342785,0.7199243053481567,10.61888350388531,0.8137075481904452,5.999369211234638,0,5.999369211234638,2.37,1,0.455,0.06779661016949153,0.0576271186440678,0.07662835249042145,0.06513409961685823,1.7,17.1,2.7377670077706213,0.1608187134502924,2.272808471279169,27.859231598016947
ABM Fujiya Berhad (KLSE:AFUJIYA),KLSE:AFUJIYA,6,16.1,29.830000000000002,50.93,0.586,1.67,15.3,27.47440273037543,24.795221843003418,1.0286206896551724,17.862275449101798,0.585705870803063,7.06872037914692,0,7.06872037914692,0.968,1,0.381,0.05758620689655172,0.020206896551724137,0.032790104064402116,0.011505988611820145,0.586,16.1,0,0.06211180124223602,0.18035084743275215,0.3324112997070601
OAO Zawolzhsky Motorny Zawod (MICEX:ZMZN),MICEX:ZMZN,6,61.6,61.505,166.6726,-9.6638,-1.8538000000000001,0,NA,-6.165914786967418,2.1580701754385965,NA,0.36901686299967723,NA,0.06760000000000001,NA,NA,1,NA,-0.06504561403508773,-0.339080701754386,-0.011122404042416092,-0.05798073588580247,NA,NA,0,False,1.5032271484581516,1.2210418749629337
Da Hui Limited (GTSM:5276),GTSM:5276,6,23.6,12.8,10.4994,2.5746,3.5346,0,9.111969111969113,4.942084942084943,0.45229681978798586,3.6213432920273863,1.2191172828923558,3.1761786600496276,0.2994,3.0970239535446407,3.75,1,1.16,0.12489752650176679,0.09097526501766785,0.33664780844619696,0.24521401222927028,2.59,23.6,0,0.20127118644067796,0.6707802712351336,0.7669738228836631
ZAP (OTCPK:ZAAP),OTCPK:ZAAP,6,46.1,91.769,37.2988,-16.6372,-16.8372,45.8,NA,-2.5538333333333334,3.2774642857142857,NA,2.460374060291484,NA,3.6298,NA,NA,1,NA,-0.6013285714285714,-0.5941857142857143,-0.4514139865089493,-0.44605188370671445,NA,NA,0,0.010845986984815618,0.3645434370710461,0.4711496840486382
SC UAMT SA (BVB:UAM),BVB:UAM,6,8.66,12.940000000000001,23.580000000000002,1.03,1.45,6.69,8.407766990291263,6.936736958934517,0.4621428571428572,8.924137931034483,0.5487701441899915,3.335051546391753,0,3.335051546391753,1.2,1,0.176,0.05178571428571428,0.03678571428571429,0.06149279050042408,0.043681085665818485,1.03,8.66,0,False,0.6445341312563548,1.3417385119954852
Shuanghua Holdings Limited (SEHK:1241),SEHK:1241,6,88.1,59.75779018747245,56.1742,-5.711399999999999,-7.231400000000001,0.35779018747246094,NA,-8.970099667774086,2.1495607981105196,NA,1.0637942362770179,NA,3.6742,NA,NA,1,NA,-0.2601223021582734,-0.2054460431654676,-0.12873169533344492,-0.10167301002951531,NA,NA,0.35779018747246094,0.44835414301929627,0.8903535504249911,1.0106586151149086
"I Yuan Precision Industrial Co., Ltd. (GTSM:2235)",GTSM:2235,6,103,110.6,40.9614,5.525199999999999,5.685199999999999,9.99,18.69328493647913,18.312704768838735,4.036496350364963,19.45402096672061,2.700103023822428,14.32642487046632,1.0614000000000001,13.683038475813435,6.41,1,0.899,0.2074890510948905,0.20164963503649633,0.13879408418657563,0.13488796769641662,5.51,103,0,0.6796116504854369,0.38350572941781613,0.5311341630532869
Ditas Dogan Yedek Parca Imalat ve Teknik AS (IBSE:DITAS),IBSE:DITAS,6,16.9,19.279999999999998,12.169999999999998,1.66,1.99,4.63,10.180722891566266,9.2662871600253,0.7220973782771535,9.688442211055275,1.5842235004108465,7.01090909090909,0,7.01090909090909,2.2,1,0.542,0.0745318352059925,0.062172284644194754,0.16351684470008218,0.13640098603122433,1.66,16.9,0,0.1183431952662722,11.329903981193183,20.66677406984286
Triton Valves Ltd (BSE:505978),BSE:505978,6,13.6,21.15,16.176,1.148,2.4779999999999998,7.55,11.82608695652174,11.82608695652174,0.7921348314606741,8.535108958837773,1.307492581602374,5.610079575596816,0.526,5.361216730038023,1.52,1,0.366,0.09280898876404493,0.04299625468164794,0.1531899109792285,0.07096933728981207,1.15,13.6,0,0.07352941176470588,0.6405188656568575,0.5977529400886146
Twintec AG (XTRA:TIN),XTRA:TIN,6,45.3,47.17,23.996000000000002,-12.666,-3.8159999999999994,4.92,NA,-3.1529850746268657,1.727838827838828,NA,1.965744290715119,NA,8.026000000000002,NA,NA,1,NA,-0.13978021978021976,-0.46395604395604395,-0.15902650441740285,-0.5278379729954992,NA,NA,0,0.31456953642384106,473.2001622999587,2.4246122690178824
Environmental Solutions Worldwide Inc. (OTCPK:ESWW),OTCPK:ESWW,6,6.95,2.424082052449144,13.0438,11.4456,5.505599999999999,3.784082052449144,0.6043478260869566,-0.11826086956521742,0.09506204127251545,0.440293892118778,0.18584170659233845,0.40536489171390366,2.1738,0.3634850880865413,3.02,1,-8.45,0.21590588235294114,0.44884705882352943,0.4220855885554823,0.8774743556325612,11.5,6.95,0.804082052449144,0.03597122302158273,1.4855528202636483,1.9931426234218985
GS Auto International Limited (BSE:513059),BSE:513059,6,3.81,12.551769969227696,15.7692,-0.5830000000000001,-0.047999999999999994,8.741769969227695,NA,-5.545851528384279,0.49416417201683843,NA,0.7959674535948366,17.38472294906883,0.1592,15.496012307688515,NA,1,NA,-0.0018897637795275589,-0.022952755905511817,-0.003043908378357811,-0.036970803845470926,NA,NA,0.011769969227693858,0.06561679790026247,0.690730720853342,1.66852977654628
Hindustan Composites Ltd. (NSEI:HINDCOMPOS),NSEI:HINDCOMPOS,6,69.7,70.574,87.49,3.9949999999999997,4.955,0.874,16.835748792270532,16.835748792270532,2.9162809917355372,14.242986881937437,0.8066521888215796,11.456818181818182,0.316,11.456818181818182,4.85,1,0.71,0.20475206611570249,0.16508264462809916,0.05663504400502915,0.04566236141273288,4.14,69.7,0,0.014347202295552367,0.9068504414102823,2.841803822355866
ANG Industries Ltd. (BSE:530721),BSE:530721,6,8.77,31.97,36.380599999999994,-0.683,1.9329999999999998,23.2,NA,-26.101190476190474,1.3102459016393444,16.53905845835489,0.8787650561013288,9.458579881656805,0.5806,9.458579881656805,NA,1,NA,0.07922131147540984,-0.02799180327868853,0.05313271358911068,-0.01877374204933399,NA,NA,0,0.19954389965792474,0.4960110231248824,4.698183014493948
Multi-Code Electronics Industries (M) Berhad (KLSE:MULTICO),KLSE:MULTICO,6,10.6,9.42,24.2286,-0.31360000000000005,-0.1416,2.4,NA,-24.982206405693947,0.39915254237288134,NA,0.3887967113246329,8.563636363636363,0.9085999999999999,6.8014440433212995,NA,1,NA,-0.006,-0.01328813559322034,-0.005844332730739705,-0.012943380962994149,NA,NA,0,0.04716981132075472,8.490772458637096,5.176856038618579
Modi Rubber Limited (BSE:500890),BSE:500890,6,27.8,27.8,0,2.54,3.01,0,10.94488188976378,19.440559440559444,1.1779661016949152,9.235880398671098,NA,6.95,0,6.95,4.37,1,1.82,0.12754237288135592,0.10762711864406779,NA,NA,2.54,27.8,0,0.11690647482014388,#DIV/0!,#DIV/0!
Menon Pistons Ltd. (BSE:531727),BSE:531727,6,13.1,17,13.200000000000001,1.04,1.84,3.9,12.596153846153845,13.951011714589988,0.723404255319149,9.239130434782608,1.2878787878787878,6.666666666666667,0,6.666666666666667,1.51,1,0.472,0.07829787234042554,0.04425531914893617,0.13939393939393938,0.07878787878787878,1.04,13.1,0,0.03816793893129771,0.33544846101185977,0.4035959571519229
N.D. Rubber Public Company Limited (SET:NDR),SET:NDR,6,27.5,31.493355466993044,14.98,1.07,1.35,5.203355466993049,25.700934579439252,24.570093457943923,1.3692763246518715,23.328411457031883,2.102360178036919,15.825806767333189,0,15.825806767333189,1.33,1,0.25,0.058695652173913045,0.04652173913043479,0.09012016021361816,0.07142857142857142,1.07,27.5,0.013355466993048615,13.909090909090908,0.2901191381653279,0.2959831215917383
Scooters India Ltd. (BSE:505141),BSE:505141,6,40.3,45.4,19.729,1.6854,0.8024,5.1,23.705882352941174,23.705882352941174,1.9912280701754386,56.580259222333,2.301181002585027,43.65384615384615,0.029,43.65384615384615,1.7,1,0,0.03519298245614035,0.07392105263157894,0.04067109331441026,0.0854275432105023,1.7,40.3,0,0.00620347394540943,3.6073092271993956,2.5923325584305164
AB Dynamics Plc (AIM:ABDP),AIM:ABDP,6,70.2,59.5085546699305,6.700000000000001,3.93,4.68,0.20855466993048613,17.862595419847327,15.143003064351378,2.6215222321555287,12.715503134600535,8.881873831332909,12.070700744407809,0,12.070700744407809,4.66,1,0.732,0.20616740088105726,0.17312775330396477,0.698507462686567,0.5865671641791044,3.93,70.2,0.20855466993048613,0.2635327635327635,0.17882825379759518,0.2611865223875211
Altur S.A. (BVB:ALT),BVB:ALT,6,8.37,18.474,27.704,0.469,0.263,10.3,17.84648187633262,24.183431952662723,0.8321621621621622,70.24334600760456,0.6668351140629512,12.316,0,12.316,0.456,1,-0.013,0.011846846846846847,0.021126126126126125,0.00949321397632111,0.016928963326595436,0.469,8.37,0,False,2.713308233554457,40.47733177512774
Saint-Gobain Sekurit India Limited (BSE:515043),BSE:515043,6,59.1,59.148,13.3894,1.391,1.801,0.048,45.11450381679389,45.11450381679389,2.7008219178082196,32.841754580788454,4.417524310275293,17.447787610619468,0.7414000000000001,16.0815660685155,1.7,1,0.384,0.08223744292237443,0.06351598173515982,0.13450938802336176,0.1038881503278713,1.31,59.1,0,0.37648054145516074,0.9582655483060144,3.1629233413908207
Jinheng Automotive Safety Technology Holdings Ltd. (SEHK:872),SEHK:872,6,115,95.47461538461539,77.436,-16.916,-17.316000000000003,3.0746153846153845,NA,-5.516088591725868,4.503519593613934,NA,1.2329486980811946,NA,23.196,NA,NA,1,NA,-0.8167924528301889,-0.7979245283018869,-0.22361692236169226,-0.21845136628958106,NA,NA,0.03461538461538461,0.32608695652173914,8.533409281208373,3.154018938161789
Talbros Engineering Ltd. (BSE:538987),BSE:538987,6,9.79,11.78,7.11,0.751,1.38,1.99,13.03595206391478,13.03595206391478,0.5663461538461538,8.53623188405797,1.6568213783403656,6.3675675675675665,0,6.3675675675675665,1.12,1,0.366,0.06634615384615383,0.03610576923076923,0.1940928270042194,0.10562587904360056,0.751,9.79,0,0.05107252298263534,0.21169735988207772,0.27716836902114556
